,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,29.0,29.0,24.0,40.0
1,37.0,42.0,29.0,50.0
2,33.0,41.0,33.0,50.0
3,33.0,38.0,25.0,44.0
4,28.0,28.0,27.0,33.0
5,36.0,42.0,37.0,47.0
6,29.0,36.0,23.0,43.0
7,21.0,27.0,21.0,27.000000000000004
8,40.0,45.0,26.0,50.0
9,31.0,40.0,21.0,44.0
10,43.0,43.0,39.0,55.0
11,28.0,33.0,26.0,43.0
12,28.0,37.0,26.0,45.0
13,27.0,32.0,32.0,45.0
14,36.0,33.0,29.0,42.0
15,42.0,47.0,42.0,57.0
16,33.0,38.0,25.0,38.0
17,42.0,42.0,23.0,47.0
18,33.0,33.0,29.0,47.0
19,50.0,56.0,48.0,65.0
20,49.0,49.0,33.0,55.99999999999999
21,43.0,50.0,26.0,56.0
22,32.0,32.0,26.0,41.0
23,25.0,41.0,25.0,41.0
24,37.0,37.0,32.0,42.0
25,29.0,29.0,29.0,47.0
26,32.0,39.0,32.0,42.0
27,35.0,42.0,35.0,42.0
28,24.0,24.0,22.0,39.0
29,27.0,40.0,27.0,54.0
30,43.0,48.0,31.0,53.0
31,30.0,37.0,26.0,49.0
32,32.0,37.0,27.0,43.0
33,29.0,29.0,24.0,36.0
34,48.0,48.0,33.0,57.0
35,38.0,43.0,30.0,51.0
36,26.0,26.0,31.0,31.0
37,37.0,40.0,23.0,45.0
38,34.0,34.0,29.0,47.0
39,37.0,37.0,25.0,45.0
40,35.0,40.0,36.0,58.0
41,33.0,45.0,24.0,53.0
42,21.0,32.0,27.0,33.0
43,24.0,29.0,22.0,37.0
44,28.0,34.0,21.0,34.0
45,29.0,35.0,26.0,43.0
46,40.0,52.0,24.0,60.0
47,35.0,41.0,26.0,47.0
48,25.0,25.0,25.0,37.0
49,26.0,31.0,21.0,38.0
50,20.0,20.0,20.0,22.0
51,29.0,34.0,28.0,44.0
52,31.0,36.0,31.0,48.0
53,19.0,19.0,19.0,28.0
54,28.0,28.0,28.0,33.0
55,41.0,48.0,26.0,54.0
56,37.0,37.0,37.0,37.0
57,43.0,49.0,37.0,55.0
58,29.0,34.0,26.0,44.0
59,35.0,35.0,29.0,43.0
60,28.0,41.0,28.0,41.0
61,24.0,30.0,19.0,35.0
62,32.0,39.0,26.0,51.0
63,31.0,37.0,26.0,47.0
64,29.0,34.0,34.0,44.0
65,33.0,39.0,37.0,58.0
66,32.0,32.0,29.0,44.0
67,26.0,37.0,22.0,44.0
68,35.0,40.0,35.0,55.0
69,38.0,43.0,32.0,51.0
70,40.0,40.0,40.0,51.0
71,39.0,49.0,28.0,57.0
72,29.0,36.0,20.0,45.0
73,33.0,33.0,28.0,43.0
74,22.0,27.0,29.0,34.0
75,50.0,50.0,38.0,60.0
76,19.0,19.0,19.0,29.0
77,46.0,51.0,36.0,58.0
78,34.0,34.0,34.0,42.0
79,31.0,42.0,31.0,49.0
80,31.0,37.0,30.0,37.0
81,40.0,40.0,35.0,47.0
82,40.0,31.0,29.0,53.0
83,33.0,39.0,34.0,39.0
84,24.0,29.0,18.0,40.0
85,35.0,41.0,24.0,50.0
86,21.0,21.0,21.0,24.000001790840884
87,39.0,39.0,18.0,50.0
88,42.0,48.0,29.0,58.0
89,25.0,25.0,22.0,38.0
90,18.0,18.0,11.0,24.0
91,29.0,29.0,29.0,47.0
92,26.0,32.0,20.0,46.0
93,13.0,22.0,22.0,32.0
94,25.0,25.0,27.0,39.0
95,35.0,35.0,24.0,43.0
96,24.0,34.0,26.0,46.0
97,25.0,25.0,21.0,45.0
98,34.0,42.0,24.0,48.0
99,44.0,55.0,35.0,61.0
