,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,31.0,39.0,34.0,
1,36.0,53.0,28.0,
2,32.0,42.0,36.0,
3,33.0,48.0,37.0,
4,24.0,38.0,38.0,
5,41.0,47.0,36.0,
6,35.0,47.0,38.0,
7,33.0,41.0,35.0,
8,31.0,50.0,34.0,
9,28.0,28.0,26.0,
10,38.0,43.0,33.0,
11,34.0,44.0,38.0,
12,20.0,32.0,30.0,
13,30.0,43.0,30.0,
14,31.0,36.0,25.0,
15,38.0,38.0,45.0,
16,23.0,34.0,43.0,
17,42.0,50.0,37.0,
18,32.0,38.0,32.0,
19,44.0,59.0,39.0,
20,21.0,38.0,33.0,
21,35.0,35.0,41.0,
22,25.0,30.0,25.0,
23,42.0,46.0,52.0,
24,39.0,46.0,39.0,
25,30.0,37.0,32.0,
26,35.0,45.0,25.0,
27,27.0,33.0,20.0,
28,32.0,37.0,37.0,
29,42.0,42.0,28.0,
30,31.0,52.0,30.0,
31,35.0,40.0,46.0,
32,29.0,37.0,27.0,
33,40.0,40.0,35.0,
34,39.0,39.0,39.0,
35,44.0,44.0,44.0,
36,27.0,35.0,30.0,
37,35.0,34.0,42.0,
38,44.0,44.0,30.0,
39,30.0,42.0,32.0,
40,46.0,55.0,33.0,
41,44.0,45.0,31.0,
42,35.0,43.0,31.0,
43,36.0,43.0,31.0,
44,32.0,43.0,37.0,
45,33.0,42.0,33.0,
46,40.0,50.0,45.0,
47,52.0,47.0,44.0,
48,46.0,39.0,35.0,
49,41.0,41.0,32.0,
50,22.0,34.0,37.0,
51,30.0,35.0,25.0,
52,47.0,60.0,41.0,
53,37.0,45.0,33.0,
54,33.0,40.0,27.0,
55,30.0,42.0,25.0,
56,38.0,49.0,39.0,
57,44.0,38.0,28.0,
58,31.0,38.0,26.0,
59,28.0,35.0,39.0,
60,26.0,31.0,28.0,
61,33.0,33.0,23.0,
62,24.0,39.0,34.0,
63,36.0,41.0,36.0,
64,34.0,39.0,37.0,
65,26.0,32.0,26.0,
66,29.0,45.0,34.0,
67,38.0,38.0,24.0,
68,42.0,47.0,32.0,
69,31.0,53.0,31.0,
70,36.0,44.0,39.0,
71,28.0,28.0,23.0,
72,43.0,51.0,42.0,
73,22.0,23.0,23.0,
74,46.0,46.0,35.0,
75,27.0,41.0,28.0,
76,38.0,44.0,34.0,
77,43.0,50.0,33.0,
78,42.0,64.0,46.0,
79,23.0,28.0,27.0,
80,31.0,36.0,25.0,
81,26.0,32.0,33.0,
82,31.0,39.0,37.0,
83,30.0,34.0,32.0,
84,26.0,36.0,33.0,
85,46.0,46.0,46.0,
86,38.0,44.0,34.0,
87,28.0,39.0,29.0,
88,35.0,37.0,27.0,
89,38.0,38.0,33.0,
90,42.0,52.0,44.0,
91,31.0,38.0,25.0,
92,30.0,46.0,28.0,
93,27.0,41.0,26.0,
94,35.0,61.0,49.0,
95,36.0,43.0,26.0,
96,32.0,40.0,43.0,
97,33.0,42.0,32.0,
98,24.0,24.0,22.0,
99,35.0,40.0,35.0,
