,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,35.0,56.0,28.0,
1,49.0,70.0,57.0,
2,37.0,43.0,43.0,
3,38.0,54.0,44.0,
4,68.0,76.0,53.0,
5,40.0,48.0,38.0,
6,59.0,73.0,43.0,
7,54.0,62.0,34.0,
8,33.0,47.0,34.0,
9,45.0,57.0,49.0,
10,57.0,65.0,43.0,
11,41.0,57.0,36.0,
12,47.0,69.0,61.0,
13,57.0,61.0,58.0,
14,52.0,70.0,66.0,
15,46.0,48.0,41.0,
16,50.0,59.0,32.0,
17,54.0,60.0,39.0,
18,34.0,33.0,24.0,
19,55.0,41.0,40.0,
20,45.0,59.0,48.0,
21,48.0,60.0,53.0,
22,47.0,56.0,50.0,
23,52.0,52.0,41.0,
24,57.0,57.0,41.0,
25,47.0,54.0,52.0,
26,44.0,61.0,43.0,
27,44.0,49.0,46.0,
28,41.0,62.0,60.0,
29,47.0,54.0,42.0,
30,45.0,53.0,33.0,
31,46.0,70.0,39.0,
32,34.0,39.0,47.0,
33,52.0,45.0,42.0,
34,43.0,49.0,41.0,
35,51.0,70.0,61.0,
36,40.0,54.0,51.0,
37,47.0,48.0,42.0,
38,42.0,58.0,38.0,
39,56.0,59.0,44.0,
40,37.0,46.0,40.0,
41,61.0,48.0,38.0,
42,29.0,37.0,29.0,
43,36.0,40.0,37.0,
44,39.0,55.0,41.0,
45,35.0,35.0,44.0,
46,61.0,69.0,44.0,
47,43.0,62.0,37.0,
48,51.0,53.0,35.0,
49,53.0,53.0,40.0,
50,41.0,52.0,50.0,
51,35.0,50.0,44.0,
52,42.0,56.0,39.0,
53,44.0,52.0,49.0,
54,45.0,45.0,48.0,
55,35.0,43.0,48.0,
56,51.0,46.0,32.0,
57,42.0,42.0,42.0,
58,46.0,58.0,51.0,
59,47.0,64.0,40.0,
60,47.0,63.0,51.0,
61,40.0,66.0,31.0,
62,46.0,53.0,37.0,
63,39.0,57.0,38.0,
64,38.0,61.0,38.0,
65,51.0,55.0,37.0,
66,45.0,45.0,29.0,
67,48.0,66.0,36.0,
68,64.0,72.0,44.0,
69,56.0,61.0,42.0,
70,40.0,40.0,36.0,
71,52.0,49.0,41.0,
72,38.0,58.0,51.0,
73,57.0,64.0,53.0,
74,51.0,66.0,37.0,
75,54.0,64.0,48.0,
76,43.0,47.0,40.0,
77,52.0,52.0,49.0,
78,54.0,64.0,52.0,
79,48.0,52.0,38.0,
80,50.0,51.0,40.0,
81,39.0,62.0,44.0,
82,38.0,48.0,40.0,
83,36.0,49.0,36.0,
84,28.0,44.0,52.0,
85,41.0,57.0,32.0,
86,38.0,50.0,37.0,
87,41.0,57.0,46.0,
88,55.0,61.0,35.0,
89,45.0,54.0,40.0,
90,60.0,68.0,50.0,
91,45.0,60.0,47.0,
92,49.0,62.0,48.0,
93,62.0,68.0,48.0,
94,48.0,64.0,42.0,
95,53.0,56.0,40.0,
96,52.0,70.0,45.0,
97,48.0,59.0,40.0,
98,46.0,46.0,41.0,
99,40.0,51.0,37.0,
