,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,64.0,82.0,75.0,
1,83.0,98.0,74.0,
2,71.0,88.0,60.0,
3,73.0,111.0,83.0,
4,102.0,133.0,76.0,
5,70.0,89.0,66.0,
6,73.0,97.0,67.0,
7,72.0,104.0,73.0,
8,66.0,92.0,54.0,
9,75.0,89.0,71.0,
10,91.0,99.0,75.0,
11,67.0,102.0,57.0,
12,85.0,105.0,88.0,
13,91.0,107.0,73.0,
14,90.0,117.0,85.0,
15,67.0,78.0,66.0,
16,94.0,101.0,51.0,
17,77.0,107.0,64.0,
18,73.0,81.0,68.0,
19,66.0,73.0,56.0,
20,70.0,83.0,61.0,
21,87.0,101.0,85.0,
22,83.0,96.0,69.0,
23,79.0,90.0,70.0,
24,104.0,97.0,73.0,
25,82.0,109.0,66.0,
26,84.0,99.0,75.0,
27,81.0,90.0,60.0,
28,71.0,97.0,80.0,
29,70.0,96.0,67.0,
30,85.0,112.0,56.0,
31,66.0,85.0,68.0,
32,66.0,89.0,69.0,
33,71.0,96.0,61.0,
34,83.0,80.0,96.0,
35,98.0,115.0,92.0,
36,57.0,94.0,66.0,
37,79.0,111.0,62.0,
38,90.0,107.0,64.0,
39,88.0,104.0,72.0,
40,74.0,82.0,50.0,
41,95.0,102.0,76.0,
42,74.0,86.0,57.0,
43,64.0,78.0,56.0,
44,74.0,75.0,69.0,
45,70.0,87.0,59.0,
46,80.0,87.0,57.0,
47,74.0,85.0,54.0,
48,73.0,91.0,68.0,
49,77.0,99.0,77.0,
50,63.0,75.0,67.0,
51,68.0,83.0,72.0,
52,77.0,90.0,55.0,
53,98.0,114.0,59.0,
54,79.0,103.0,74.0,
55,69.0,98.0,80.0,
56,74.0,89.0,64.0,
57,84.0,77.0,63.0,
58,69.0,99.0,79.0,
59,73.0,92.0,71.0,
60,110.0,110.0,88.0,
61,93.0,107.0,68.0,
62,62.0,91.0,57.0,
63,66.0,71.0,62.0,
64,81.0,84.0,64.0,
65,81.0,108.0,77.0,
66,73.0,87.0,51.0,
67,71.0,107.0,52.0,
68,95.0,124.0,80.0,
69,81.0,102.0,74.0,
70,73.0,87.0,65.0,
71,72.0,88.0,71.0,
72,89.0,82.0,69.0,
73,74.0,90.0,72.0,
74,70.0,87.0,67.0,
75,90.0,118.0,67.0,
76,80.0,93.0,75.0,
77,68.0,90.0,67.0,
78,99.0,107.0,84.0,
79,83.0,104.0,68.0,
80,77.0,92.0,61.0,
81,64.0,100.0,62.0,
82,61.0,70.0,63.0,
83,63.0,86.0,62.0,
84,66.0,81.0,81.0,
85,61.0,61.0,60.0,
86,76.0,88.0,54.0,
87,67.0,88.0,75.0,
88,91.0,113.0,75.0,
89,69.0,84.0,59.0,
90,81.0,102.0,70.0,
91,92.0,97.0,71.0,
92,93.0,104.0,78.0,
93,91.0,105.0,81.0,
94,88.0,103.0,63.0,
95,84.0,99.0,66.0,
96,80.0,88.0,48.0,
97,80.0,92.0,65.0,
98,64.0,75.0,73.0,
99,70.0,88.0,68.0,
