,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,71.0,78.0,66.0,
1,81.0,85.0,70.0,
2,82.0,90.0,81.0,
3,65.0,96.0,76.0,
4,89.0,107.0,83.0,
5,57.0,67.0,52.0,
6,65.0,94.0,62.0,
7,86.0,91.0,74.0,
8,70.0,90.0,60.0,
9,83.0,95.0,73.0,
10,75.0,80.0,77.0,
11,70.0,107.0,67.0,
12,74.0,93.0,75.0,
13,60.0,75.0,71.0,
14,71.0,80.0,78.0,
15,72.0,79.0,62.0,
16,73.0,79.0,63.0,
17,76.0,87.0,61.0,
18,53.0,75.0,57.0,
19,69.0,63.0,71.0,
20,74.0,89.0,78.0,
21,83.0,90.0,92.0,
22,76.0,94.0,64.0,
23,56.0,72.0,67.0,
24,76.0,103.0,95.0,
25,72.0,76.0,65.0,
26,72.0,84.0,85.0,
27,64.0,78.0,63.0,
28,65.0,87.0,85.0,
29,76.0,98.0,80.0,
30,70.0,78.0,67.0,
31,68.0,82.0,62.0,
32,58.0,76.0,65.0,
33,67.0,78.0,65.0,
34,60.0,75.0,81.0,
35,81.0,99.0,79.0,
36,64.0,77.0,64.0,
37,72.0,75.0,63.0,
38,62.0,68.0,56.0,
39,68.0,85.0,78.0,
40,60.0,72.0,68.0,
41,67.0,97.0,76.0,
42,76.0,84.0,70.0,
43,56.0,79.0,74.0,
44,58.0,79.0,60.0,
45,60.0,79.0,66.0,
46,87.0,87.0,82.0,
47,65.0,68.0,59.0,
48,60.0,78.0,63.0,
49,78.0,102.0,72.0,
50,61.0,73.0,58.0,
51,67.0,86.0,66.0,
52,65.0,64.0,69.0,
53,75.0,88.0,87.0,
54,68.0,68.0,72.0,
55,71.0,83.0,71.0,
56,67.0,81.0,65.0,
57,58.0,76.0,94.0,
58,70.0,81.0,85.0,
59,67.0,77.0,72.0,
60,100.0,98.0,87.0,
61,72.0,81.0,65.0,
62,71.0,87.0,70.0,
63,73.0,71.0,74.0,
64,72.0,84.0,68.0,
65,72.0,90.0,66.0,
66,64.0,74.0,69.0,
67,79.0,97.0,68.0,
68,71.0,77.0,71.0,
69,77.0,82.0,82.0,
70,74.0,86.0,67.0,
71,72.0,90.0,94.0,
72,70.0,82.0,73.0,
73,71.0,81.0,89.0,
74,72.0,96.0,75.0,
75,80.0,103.0,80.0,
76,60.0,80.0,67.0,
77,88.0,88.0,77.0,
78,65.0,75.0,66.0,
79,65.0,88.0,70.0,
80,61.0,74.0,66.0,
81,62.0,72.0,72.0,
82,70.0,86.0,79.0,
83,63.0,78.0,54.0,
84,62.0,83.0,62.0,
85,63.0,86.0,66.0,
86,56.0,81.0,62.0,
87,70.0,77.0,82.0,
88,77.0,86.0,75.0,
89,75.0,85.0,86.0,
90,80.0,87.0,81.0,
91,60.0,91.0,76.0,
92,80.0,97.0,76.0,
93,67.0,95.0,79.0,
94,73.0,97.0,87.0,
95,65.0,76.0,62.0,
96,75.0,91.0,61.0,
97,59.0,75.0,59.0,
98,76.0,94.0,80.0,
99,67.0,91.0,86.0,
