,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,75.0,124.0,67.0,
1,76.0,108.0,58.0,
2,82.0,95.0,55.0,
3,84.0,102.0,63.0,
4,58.0,87.0,66.0,
5,84.0,104.0,59.0,
6,78.0,108.0,78.0,
7,102.0,125.0,52.0,
8,62.0,87.0,52.0,
9,53.0,80.0,64.0,
10,87.0,109.0,68.0,
11,79.0,86.0,69.0,
12,79.0,109.0,75.0,
13,66.0,90.0,63.0,
14,75.0,95.0,56.0,
15,71.0,122.0,59.0,
16,70.0,88.0,66.0,
17,80.0,100.0,63.0,
18,69.0,69.0,45.0,
19,90.0,98.0,62.0,
20,73.0,81.0,93.0,
21,63.0,99.0,65.0,
22,72.0,84.0,61.0,
23,97.0,122.0,89.0,
24,78.0,84.0,53.0,
25,75.0,92.0,79.0,
26,74.0,81.0,50.0,
27,65.0,85.0,60.0,
28,79.0,113.0,81.0,
29,72.0,105.0,70.0,
30,78.0,104.0,63.0,
31,88.0,105.0,61.0,
32,69.0,84.0,65.0,
33,98.0,119.0,81.0,
34,95.0,89.0,60.0,
35,72.0,101.0,78.0,
36,65.0,82.0,63.0,
37,87.0,110.0,86.0,
38,78.0,102.0,61.0,
39,85.0,93.0,68.0,
40,96.0,112.0,74.0,
41,86.0,104.0,66.0,
42,68.0,80.0,52.0,
43,77.0,83.0,65.0,
44,78.0,88.0,67.0,
45,68.0,86.0,48.0,
46,91.0,106.0,82.0,
47,81.0,91.0,68.0,
48,71.0,103.0,76.0,
49,79.0,99.0,62.0,
50,77.0,95.0,52.0,
51,85.0,94.0,57.0,
52,101.0,121.0,82.0,
53,71.0,90.0,65.0,
54,63.0,73.0,51.0,
55,73.0,81.0,55.0,
56,92.0,103.0,78.0,
57,96.0,123.0,67.0,
58,83.0,92.0,66.0,
59,74.0,74.0,58.0,
60,92.0,97.0,50.0,
61,97.0,103.0,62.0,
62,53.0,76.0,43.0,
63,86.0,112.0,66.0,
64,81.0,101.0,66.0,
65,72.0,77.0,54.0,
66,93.0,110.0,80.0,
67,109.0,123.0,77.0,
68,91.0,118.0,69.0,
69,87.0,113.0,83.0,
70,81.0,88.0,72.0,
71,77.0,93.0,56.0,
72,89.0,115.0,62.0,
73,68.0,73.0,50.0,
74,87.0,104.0,65.0,
75,76.0,93.0,64.0,
76,81.0,105.0,74.0,
77,75.0,94.0,55.0,
78,109.0,138.0,102.0,
79,63.0,74.0,55.0,
80,75.0,91.0,76.0,
81,82.0,101.0,45.0,
82,76.0,83.0,60.0,
83,84.0,99.0,62.0,
84,73.0,93.0,59.0,
85,89.0,116.0,80.0,
86,89.0,103.0,80.0,
87,71.0,91.0,61.0,
88,75.0,111.0,73.0,
89,74.0,96.0,67.0,
90,74.0,88.0,88.0,
91,76.0,86.0,63.0,
92,77.0,96.0,62.0,
93,91.0,103.0,73.0,
94,98.0,111.0,72.0,
95,79.0,105.0,65.0,
96,70.0,97.0,56.0,
97,77.0,93.0,57.0,
98,82.0,105.0,64.0,
99,76.0,88.0,70.0,
