,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,18.0,22.0,17.0,
1,19.0,29.0,10.0,
2,38.0,42.0,16.0,
3,15.0,25.0,10.0,
4,19.0,29.0,19.0,
5,19.0,31.0,14.0,
6,24.0,24.0,14.0,
7,43.0,42.0,9.0,
8,27.0,27.0,15.0,
9,36.0,36.0,14.0,
10,25.0,25.0,10.0,
11,20.0,24.0,24.0,
12,29.0,40.0,18.0,
13,29.0,32.0,19.0,
14,13.0,26.0,18.0,
15,29.0,39.0,16.0,
16,15.0,33.0,9.0,
17,11.0,23.0,18.0,
18,27.0,27.0,11.0,
19,23.0,33.0,18.0,
20,36.0,44.0,18.0,
21,15.0,22.0,16.0,
22,17.0,23.0,11.0,
23,16.0,16.0,13.0,
24,31.0,31.0,17.0,
25,28.0,28.0,19.0,
26,20.0,37.0,20.0,
27,24.0,29.0,15.0,
28,22.0,39.0,16.0,
29,23.0,29.0,13.0,
30,31.0,39.0,19.0,
31,25.0,30.0,17.0,
32,37.0,39.0,17.0,
33,25.0,33.0,19.0,
34,26.0,27.0,28.0,
35,25.0,31.0,15.0,
36,25.0,32.0,15.0,
37,19.0,32.0,10.0,
38,23.0,36.0,16.0,
39,34.0,34.0,16.0,
40,28.0,28.0,10.0,
41,21.0,29.0,17.0,
42,23.0,25.0,15.0,
43,21.0,26.0,15.0,
44,20.0,32.0,10.0,
45,30.0,30.0,15.0,
46,21.0,21.0,10.0,
47,25.0,34.0,19.0,
48,25.0,32.0,17.0,
49,30.0,36.0,16.0,
50,29.0,36.0,13.0,
51,10.0,25.0,14.0,
52,25.0,26.0,10.0,
53,38.0,36.0,10.0,
54,21.0,26.0,15.0,
55,28.0,27.0,17.0,
56,25.0,36.0,13.0,
57,25.0,41.0,18.0,
58,22.0,25.0,14.0,
59,16.0,30.0,17.0,
60,16.0,22.0,20.0,
61,25.0,33.0,10.0,
62,30.0,26.0,12.0,
63,34.0,33.0,17.0,
64,23.0,25.0,15.0,
65,30.0,30.0,11.0,
66,26.0,32.0,12.0,
67,18.0,25.0,15.0,
68,25.0,25.0,15.0,
69,20.0,27.0,10.0,
70,27.0,41.0,10.0,
71,20.0,24.0,12.0,
72,23.0,39.0,16.0,
73,29.0,32.0,13.0,
74,40.0,34.0,23.0,
75,35.0,35.0,18.0,
76,24.0,30.0,10.0,
77,31.0,26.0,11.0,
78,13.0,21.0,15.0,
79,27.0,27.0,13.0,
80,25.0,33.0,10.0,
81,22.0,26.0,17.0,
82,28.0,33.0,17.0,
83,19.0,28.0,14.0,
84,22.0,29.0,16.0,
85,23.0,23.0,16.0,
86,24.0,28.0,16.0,
87,28.0,29.0,10.0,
88,20.0,32.0,14.0,
89,17.0,28.0,14.0,
90,20.0,25.0,10.0,
91,19.0,25.0,20.0,
92,23.0,26.0,14.0,
93,17.0,23.0,15.0,
94,23.0,29.0,15.0,
95,18.0,18.0,13.0,
96,30.0,34.0,19.0,
97,17.0,23.0,10.0,
98,27.0,34.0,12.0,
99,24.0,29.0,14.0,
