,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,7.0,12.0,7.0,12.0
1,14.0,14.0,7.0,20.0
2,10.0,19.0,10.0,19.0
3,10.0,15.0,10.0,15.0
4,9.0,17.0,9.0,17.0
5,15.0,15.0,15.0,21.0
6,16.0,16.0,7.0,16.0
7,16.0,16.0,12.0,29.0
8,10.0,10.0,10.0,18.000000000001805
9,6.0,6.0,10.0,16.0
10,13.0,13.0,7.0,13.0
11,10.0,15.0,15.0,21.0
12,13.0,13.0,13.0,19.0
13,12.0,18.0,6.0,18.0
14,11.0,16.0,6.0,16.0
15,8.0,8.0,8.0,8.0
16,7.0,14.0,12.0,18.0
17,19.0,19.0,19.0,27.0
18,9.0,15.0,9.0,21.0
19,17.0,17.0,10.0,22.0
20,14.0,14.0,7.0,14.0
21,10.0,12.0,10.0,17.0
22,15.0,20.0,15.0,20.0
23,18.0,18.0,18.0,28.0
24,12.0,12.0,7.0,12.0
25,8.0,8.0,8.0,11.0
26,8.0,13.0,8.0,13.0
27,14.0,21.0,7.0,21.0
28,9.0,16.0,12.0,18.0
29,7.0,14.0,7.0,14.0
30,14.0,23.0,14.0,23.0
31,11.0,16.0,8.0,18.0
32,6.0,6.0,6.0,12.000000000020655
33,7.0,15.0,8.0,15.0
34,15.0,22.0,15.0,22.0
35,10.0,10.0,10.0,20.0
36,8.0,15.0,8.0,15.0
37,16.0,16.0,9.0,29.0
38,16.0,13.0,6.0,23.0
39,9.0,14.0,14.0,23.0
40,12.0,12.0,10.0,22.0
41,16.0,22.0,9.0,22.0
42,15.0,20.0,8.0,20.0
43,16.0,16.0,5.0,16.0
44,12.0,17.0,12.0,25.0
45,8.0,14.0,17.0,17.0
46,17.0,17.0,10.0,17.0
47,16.0,24.0,13.0,24.0
48,12.0,19.0,12.0,20.0
49,15.0,15.0,10.0,20.0
50,10.0,12.0,15.0,20.0
51,12.0,12.0,17.0,23.0
52,10.0,18.0,15.0,18.0
53,10.0,10.0,10.0,10.000001704211462
54,13.0,13.0,7.0,18.0
55,19.0,19.0,10.0,19.0
56,15.0,22.0,15.0,25.0
57,14.0,19.0,9.0,19.0
58,10.0,10.0,10.0,24.0
59,8.0,8.0,8.0,16.0
60,10.0,10.0,10.0,15.0
61,13.0,17.0,8.0,17.0
62,10.0,10.0,10.0,10.0
63,8.0,17.0,14.0,17.0
64,16.0,24.0,16.0,24.0
65,5.0,5.0,5.0,5.000000291629493
66,10.0,10.0,15.0,20.0
67,9.0,16.0,9.0,16.0
68,10.0,10.0,10.0,10.000001360786158
69,14.0,14.0,17.0,20.0
70,9.0,9.0,9.0,18.0
71,7.0,12.0,7.0,12.000000000034476
72,15.0,14.0,15.0,20.0
73,5.0,5.0,5.0,5.0
74,18.0,28.0,10.0,28.0
75,12.0,12.0,7.0,13.0
76,13.0,13.0,9.0,15.0
77,10.0,17.0,10.0,19.0
78,16.0,16.0,24.0,29.0
79,6.0,6.0,10.0,16.0
80,11.0,11.0,6.0,14.0
81,13.0,13.0,13.0,14.0
82,8.0,8.0,8.0,16.0
83,10.0,11.0,6.0,11.0
84,10.0,10.0,8.0,11.0
85,27.0,27.0,10.0,27.0
86,10.0,10.0,10.0,10.000000606496615
87,6.0,6.0,8.0,8.00000120184292
88,15.0,20.0,15.0,20.0
89,7.0,7.0,7.0,7.000000196214392
90,10.0,18.0,10.0,18.0
91,12.0,12.0,11.0,21.0
92,10.0,10.0,8.0,18.0
93,10.0,10.0,10.0,20.0
94,19.0,19.0,17.0,32.0
95,10.0,15.0,10.0,15.0
96,16.0,13.0,8.0,23.0
97,11.0,21.0,11.0,21.0
98,7.0,7.0,7.0,7.0000000000000036
99,18.0,18.0,10.0,18.0
