,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,43.0,62.0,37.0,
1,56.0,82.0,68.0,
2,74.0,76.0,55.0,
3,53.0,71.0,51.0,
4,51.0,72.0,57.0,
5,60.0,79.0,68.0,
6,47.0,66.0,48.0,
7,64.0,74.0,63.0,
8,57.0,67.0,45.0,
9,59.0,72.0,49.0,
10,49.0,75.0,58.0,
11,53.0,71.0,52.0,
12,54.0,68.0,56.0,
13,46.0,53.0,55.0,
14,51.0,65.0,48.0,
15,77.0,82.0,62.0,
16,55.0,62.0,45.0,
17,51.0,69.0,66.0,
18,55.0,67.0,52.0,
19,73.0,93.0,63.0,
20,65.0,83.0,70.0,
21,66.0,74.0,54.0,
22,57.0,68.0,61.0,
23,41.0,47.0,42.0,
24,45.0,66.0,63.0,
25,67.0,81.0,51.0,
26,58.0,67.0,61.0,
27,63.0,80.0,57.0,
28,43.0,58.0,36.0,
29,56.0,65.0,50.0,
30,65.0,78.0,80.0,
31,62.0,70.0,52.0,
32,64.0,88.0,66.0,
33,73.0,75.0,67.0,
34,69.0,95.0,78.0,
35,60.0,78.0,63.0,
36,59.0,59.0,52.0,
37,64.0,68.0,56.0,
38,53.0,61.0,56.0,
39,46.0,64.0,41.0,
40,59.0,86.0,62.0,
41,63.0,77.0,53.0,
42,46.0,64.0,47.0,
43,51.0,67.0,50.0,
44,59.0,82.0,56.0,
45,55.0,66.0,56.0,
46,61.0,73.0,59.0,
47,51.0,66.0,52.0,
48,51.0,69.0,52.0,
49,51.0,60.0,43.0,
50,56.0,63.0,45.0,
51,54.0,66.0,61.0,
52,58.0,72.0,57.0,
53,58.0,66.0,51.0,
54,62.0,69.0,56.0,
55,67.0,66.0,64.0,
56,66.0,76.0,53.0,
57,68.0,69.0,61.0,
58,46.0,56.0,44.0,
59,64.0,68.0,57.0,
60,48.0,60.0,50.0,
61,56.0,68.0,52.0,
62,57.0,66.0,54.0,
63,62.0,63.0,56.0,
64,50.0,58.0,52.0,
65,58.0,71.0,62.0,
66,59.0,85.0,56.0,
67,40.0,51.0,41.0,
68,74.0,78.0,59.0,
69,65.0,68.0,49.0,
70,57.0,70.0,58.0,
71,55.0,66.0,49.0,
72,38.0,51.0,54.0,
73,49.0,65.0,56.0,
74,50.0,64.0,45.0,
75,66.0,70.0,57.0,
76,77.0,87.0,54.0,
77,60.0,73.0,61.0,
78,57.0,62.0,53.0,
79,50.0,63.0,52.0,
80,61.0,61.0,56.0,
81,76.0,92.0,59.0,
82,53.0,73.0,66.0,
83,47.0,51.0,54.0,
84,57.0,72.0,50.0,
85,54.0,71.0,52.0,
86,46.0,59.0,42.0,
87,54.0,75.0,48.0,
88,55.0,66.0,55.0,
89,50.0,69.0,43.0,
90,45.0,57.0,44.0,
91,73.0,87.0,57.0,
92,58.0,64.0,52.0,
93,36.0,50.0,40.0,
94,43.0,63.0,50.0,
95,57.0,65.0,41.0,
96,57.0,70.0,56.0,
97,48.0,63.0,46.0,
98,52.0,74.0,52.0,
99,62.0,72.0,49.0,
