,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,34.0,48.0,37.0,
1,40.0,54.0,40.0,
2,44.0,56.0,46.0,
3,45.0,41.0,52.0,
4,43.0,50.0,56.0,
5,48.0,56.0,55.0,
6,44.0,51.0,59.0,
7,53.0,51.0,51.0,
8,49.0,55.0,39.0,
9,35.0,46.0,45.0,
10,44.0,60.0,45.0,
11,38.0,58.0,59.0,
12,36.0,47.0,41.0,
13,50.0,55.0,55.0,
14,43.0,49.0,41.0,
15,40.0,40.0,40.0,
16,45.0,53.0,56.0,
17,52.0,46.0,55.0,
18,41.0,50.0,44.0,
19,62.0,67.0,55.0,
20,39.0,48.0,41.0,
21,47.0,52.0,47.0,
22,41.0,49.0,38.0,
23,40.0,70.0,54.0,
24,48.0,59.0,48.0,
25,36.0,46.0,41.0,
26,34.0,45.0,34.0,
27,39.0,45.0,33.0,
28,49.0,60.0,49.0,
29,44.0,51.0,40.0,
30,46.0,69.0,45.0,
31,47.0,57.0,45.0,
32,33.0,38.0,38.0,
33,50.0,49.0,48.0,
34,49.0,49.0,45.0,
35,55.0,62.0,52.0,
36,49.0,49.0,50.0,
37,52.0,55.0,50.0,
38,49.0,55.0,39.0,
39,57.0,57.0,52.0,
40,60.0,59.0,50.0,
41,50.0,56.0,49.0,
42,41.0,46.0,36.0,
43,47.0,59.0,39.0,
44,50.0,57.0,45.0,
45,46.0,52.0,46.0,
46,48.0,62.0,49.0,
47,43.0,49.0,54.0,
48,42.0,54.0,42.0,
49,47.0,52.0,47.0,
50,42.0,52.0,52.0,
51,47.0,47.0,54.0,
52,52.0,62.0,46.0,
53,48.0,46.0,45.0,
54,42.0,47.0,37.0,
55,40.0,57.0,40.0,
56,59.0,70.0,64.0,
57,44.0,59.0,45.0,
58,46.0,46.0,36.0,
59,40.0,51.0,52.0,
60,40.0,46.0,45.0,
61,37.0,37.0,40.0,
62,39.0,46.0,46.0,
63,38.0,43.0,43.0,
64,49.0,51.0,49.0,
65,33.0,39.0,33.0,
66,53.0,60.0,53.0,
67,50.0,50.0,38.0,
68,53.0,60.0,47.0,
69,44.0,64.0,44.0,
70,53.0,58.0,60.0,
71,30.0,37.0,33.0,
72,48.0,60.0,46.0,
73,33.0,34.0,34.0,
74,56.0,63.0,48.0,
75,42.0,48.0,43.0,
76,41.0,52.0,48.0,
77,36.0,55.0,50.0,
78,59.0,69.0,51.0,
79,41.0,41.0,46.0,
80,38.0,43.0,37.0,
81,46.0,46.0,39.0,
82,44.0,49.0,42.0,
83,39.0,49.0,44.0,
84,38.0,49.0,47.0,
85,59.0,59.0,57.0,
86,42.0,51.0,44.0,
87,35.0,42.0,37.0,
88,45.0,51.0,38.0,
89,43.0,49.0,37.0,
90,52.0,58.0,60.0,
91,51.0,59.0,46.0,
92,44.0,44.0,46.0,
93,41.0,49.0,36.0,
94,50.0,70.0,56.0,
95,49.0,53.0,49.0,
96,42.0,51.0,56.0,
97,48.0,65.0,48.0,
98,34.0,34.0,37.0,
99,56.0,56.0,48.0,
