,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,16.0,26.0,18.0,
1,13.0,29.0,10.0,
2,12.0,20.0,15.0,
3,28.0,34.0,16.0,
4,13.0,13.0,12.0,
5,29.0,37.0,8.0,
6,24.0,37.0,10.0,
7,28.0,29.0,17.0,
8,18.0,22.0,10.0,
9,13.0,15.0,8.0,
10,27.0,32.0,17.0,
11,18.0,22.0,16.0,
12,24.0,28.0,10.0,
13,25.0,27.0,12.0,
14,14.0,27.0,10.0,
15,14.0,29.0,16.0,
16,18.0,34.0,14.0,
17,16.0,22.0,13.0,
18,11.0,11.0,9.0,
19,19.0,27.0,10.0,
20,12.0,19.0,16.0,
21,20.0,19.0,9.0,
22,17.0,17.0,17.0,
23,22.0,42.0,12.0,
24,8.0,21.0,12.0,
25,21.0,27.0,15.0,
26,19.0,19.0,14.0,
27,21.0,24.0,15.0,
28,25.0,25.0,19.0,
29,27.0,27.0,10.0,
30,14.0,20.0,14.0,
31,19.0,25.0,14.0,
32,22.0,27.0,14.0,
33,26.0,33.0,14.0,
34,21.0,21.0,9.0,
35,33.0,37.0,17.0,
36,14.0,21.0,15.0,
37,24.0,33.0,23.0,
38,14.0,22.0,13.0,
39,26.0,26.0,17.0,
40,33.0,39.0,21.0,
41,17.0,26.0,16.0,
42,14.0,22.0,8.0,
43,17.0,15.0,16.0,
44,25.0,25.0,10.0,
45,16.0,26.0,10.0,
46,21.0,34.0,17.0,
47,22.0,29.0,14.0,
48,33.0,33.0,14.0,
49,22.0,31.0,9.0,
50,14.0,22.0,12.0,
51,15.0,28.0,14.0,
52,32.0,32.0,18.0,
53,28.0,37.0,16.0,
54,18.0,31.0,8.0,
55,10.0,29.0,10.0,
56,13.0,34.0,7.0,
57,27.0,35.0,18.0,
58,12.0,12.0,13.0,
59,22.0,28.0,8.0,
60,28.0,34.0,9.0,
61,16.0,22.0,8.0,
62,10.0,16.0,8.0,
63,26.0,31.0,15.0,
64,30.0,36.0,19.0,
65,12.0,12.0,12.0,
66,21.0,31.0,14.0,
67,28.0,29.0,18.0,
68,33.0,36.0,15.0,
69,22.0,27.0,15.0,
70,24.0,31.0,14.0,
71,23.0,28.0,12.0,
72,31.0,31.0,14.0,
73,16.0,23.0,11.0,
74,23.0,31.0,10.0,
75,19.0,29.0,9.0,
76,25.0,34.0,16.0,
77,16.0,31.0,10.0,
78,19.0,36.0,27.0,
79,11.0,24.0,11.0,
80,29.0,30.0,16.0,
81,21.0,26.0,13.0,
82,20.0,28.0,10.0,
83,12.0,22.0,15.0,
84,18.0,23.0,10.0,
85,19.0,40.0,15.0,
86,36.0,42.0,19.0,
87,15.0,25.0,15.0,
88,29.0,45.0,10.0,
89,15.0,23.0,7.0,
90,24.0,39.0,24.0,
91,24.0,24.0,11.0,
92,15.0,30.0,10.0,
93,24.0,24.0,22.0,
94,19.0,32.0,20.0,
95,15.0,12.0,10.0,
96,16.0,27.0,11.0,
97,30.0,26.0,13.0,
98,19.0,25.0,12.0,
99,15.0,17.0,10.0,
