,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,22.0,27.0,21.0,27.0
1,18.0,18.0,18.0,18.0
2,22.0,22.0,15.0,22.00000131403812
3,17.0,17.0,17.0,16.999999999990663
4,20.0,25.0,20.0,25.0
5,13.0,13.0,13.0,13.0
6,21.0,21.0,21.0,27.00000065925637
7,23.0,28.0,29.0,35.0
8,8.0,13.0,13.0,13.0
9,20.0,20.0,20.0,20.00000010155418
10,28.0,28.0,18.0,28.0
11,23.0,23.0,18.0,23.0
12,18.0,18.0,18.0,18.0
13,24.0,17.0,24.0,24.0
14,14.0,14.0,14.0,14.0000007119707
15,5.0,5.0,5.0,10.0
16,20.0,28.0,25.0,28.0
17,22.0,27.0,27.0,27.0
18,20.0,29.0,25.0,34.0
19,29.0,29.0,21.0,29.0
20,18.0,18.0,18.0,18.0
21,25.0,39.0,20.0,39.0
22,19.0,24.0,24.0,24.0
23,21.0,26.0,21.0,26.0
24,19.0,25.0,24.0,25.0
25,19.0,19.0,19.0,19.0
26,19.0,25.0,19.0,25.0
27,21.0,21.0,21.0,21.0
28,22.0,28.0,22.0,28.0
29,28.0,28.0,21.0,33.0
30,28.0,28.0,28.0,35.0
31,23.0,23.0,20.0,25.0
32,6.0,6.0,6.0,11.0
33,18.0,18.0,13.0,18.0
34,25.0,25.0,25.0,32.0
35,16.0,16.0,16.0,16.0
36,17.0,17.0,17.0,17.0
37,25.0,25.0,25.0,25.0
38,27.0,18.0,18.0,27.0
39,20.0,25.0,21.0,27.000000000002025
40,23.0,23.0,23.0,23.0
41,22.0,22.0,22.0,22.0
42,24.0,24.0,24.0,24.00000071138864
43,20.0,20.0,20.0,20.0
44,18.0,18.0,18.0,24.0
45,19.0,19.0,19.0,25.0
46,21.0,21.0,21.0,21.0
47,21.0,27.0,22.0,27.0
48,25.0,25.0,25.0,27.0
49,18.0,18.0,18.0,18.0
50,22.0,22.0,22.0,22.0
51,21.0,28.0,23.0,29.0
52,23.0,28.0,23.0,28.0
53,17.0,17.0,17.0,17.000000397712963
54,20.0,27.0,27.0,27.0
55,26.0,31.0,26.0,31.000000000000004
56,19.0,19.0,19.0,19.0
57,23.0,29.0,23.0,29.0
58,26.0,26.0,26.0,28.000000000000007
59,13.0,13.0,13.0,18.0
60,16.0,16.0,16.0,21.0
61,18.0,18.0,18.0,26.000000000000004
62,22.0,22.0,13.0,22.0
63,19.0,19.0,19.0,19.00000087375162
64,26.0,38.0,33.0,38.0
65,22.0,22.0,22.0,22.000000563668475
66,29.0,29.0,29.0,38.0
67,16.0,16.0,16.0,16.0
68,14.0,14.0,14.0,14.00000000003638
69,27.0,27.0,27.0,27.0
70,26.0,26.0,26.0,26.0
71,7.0,7.0,7.0,7.0
72,19.0,24.0,19.0,24.999999999999993
73,12.0,12.0,12.0,12.0
74,19.0,19.0,19.0,19.00000078741784
75,21.0,26.0,21.0,26.0
76,19.0,19.0,19.0,19.0
77,26.0,26.0,26.0,32.0
78,30.0,30.0,30.0,30.0
79,26.0,26.0,26.0,26.0000006273331
80,17.0,17.0,17.0,17.0
81,21.0,21.0,21.0,21.00000026823274
82,23.0,23.0,21.0,29.0
83,17.0,17.0,17.0,17.0
84,18.0,18.0,18.0,24.00000000001409
85,30.0,30.0,30.0,30.0
86,15.0,15.0,15.0,20.00000012914825
87,16.0,16.0,16.0,16.000000657974027
88,15.0,15.0,15.0,20.0
89,7.0,7.0,7.0,7.0
90,25.0,25.0,30.0,30.0
91,24.0,24.0,24.0,24.0
92,28.0,28.0,23.0,30.0
93,27.0,27.0,32.0,32.0
94,20.0,27.0,27.0,33.0
95,17.0,17.0,17.0,25.0
96,23.0,32.0,32.0,39.0
97,26.0,26.0,26.0,37.0
98,22.0,22.0,7.0,22.000001015855673
99,23.0,28.0,23.0,28.000000000000004
