,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,131.0,154.0,102.0,
1,110.0,143.0,84.0,
2,130.0,133.0,77.0,
3,113.0,135.0,79.0,
4,94.0,109.0,95.0,
5,95.0,130.0,87.0,
6,115.0,151.0,92.0,
7,98.0,162.0,75.0,
8,113.0,135.0,81.0,
9,78.0,101.0,72.0,
10,130.0,149.0,93.0,
11,118.0,135.0,87.0,
12,118.0,138.0,105.0,
13,91.0,130.0,83.0,
14,113.0,126.0,79.0,
15,122.0,157.0,112.0,
16,96.0,125.0,105.0,
17,117.0,138.0,99.0,
18,83.0,104.0,61.0,
19,131.0,130.0,80.0,
20,93.0,122.0,100.0,
21,103.0,142.0,91.0,
22,104.0,118.0,92.0,
23,121.0,154.0,106.0,
24,103.0,127.0,74.0,
25,110.0,136.0,107.0,
26,93.0,123.0,90.0,
27,97.0,115.0,87.0,
28,110.0,136.0,96.0,
29,117.0,132.0,99.0,
30,105.0,136.0,92.0,
31,108.0,129.0,86.0,
32,119.0,124.0,111.0,
33,118.0,172.0,114.0,
34,113.0,119.0,96.0,
35,129.0,145.0,93.0,
36,116.0,127.0,81.0,
37,97.0,146.0,117.0,
38,107.0,130.0,73.0,
39,107.0,137.0,84.0,
40,113.0,155.0,101.0,
41,116.0,138.0,92.0,
42,100.0,122.0,75.0,
43,98.0,112.0,83.0,
44,117.0,131.0,100.0,
45,104.0,130.0,85.0,
46,113.0,136.0,109.0,
47,120.0,149.0,83.0,
48,138.0,150.0,102.0,
49,111.0,136.0,77.0,
50,112.0,128.0,76.0,
51,116.0,135.0,92.0,
52,133.0,172.0,112.0,
53,105.0,133.0,92.0,
54,107.0,140.0,78.0,
55,106.0,123.0,79.0,
56,132.0,150.0,112.0,
57,128.0,146.0,93.0,
58,96.0,126.0,109.0,
59,124.0,142.0,86.0,
60,111.0,142.0,88.0,
61,110.0,143.0,82.0,
62,88.0,120.0,72.0,
63,125.0,149.0,99.0,
64,110.0,149.0,78.0,
65,107.0,110.0,94.0,
66,113.0,145.0,101.0,
67,135.0,162.0,104.0,
68,122.0,139.0,98.0,
69,119.0,126.0,110.0,
70,96.0,120.0,93.0,
71,118.0,140.0,86.0,
72,103.0,151.0,82.0,
73,106.0,119.0,81.0,
74,122.0,134.0,95.0,
75,110.0,143.0,95.0,
76,125.0,151.0,99.0,
77,109.0,137.0,72.0,
78,146.0,156.0,116.0,
79,102.0,132.0,94.0,
80,127.0,115.0,103.0,
81,98.0,117.0,63.0,
82,103.0,133.0,100.0,
83,119.0,138.0,85.0,
84,107.0,124.0,84.0,
85,121.0,144.0,99.0,
86,145.0,149.0,113.0,
87,114.0,126.0,92.0,
88,127.0,133.0,108.0,
89,112.0,145.0,105.0,
90,108.0,127.0,88.0,
91,92.0,107.0,81.0,
92,110.0,134.0,107.0,
93,113.0,152.0,96.0,
94,101.0,148.0,105.0,
95,106.0,149.0,100.0,
96,125.0,124.0,87.0,
97,104.0,157.0,79.0,
98,97.0,140.0,105.0,
99,101.0,132.0,95.0,
