,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,38.0,56.0,46.0,
1,49.0,73.0,46.0,
2,55.0,67.0,41.0,
3,44.0,64.0,54.0,
4,88.0,96.0,43.0,
5,59.0,74.0,45.0,
6,53.0,72.0,43.0,
7,57.0,68.0,43.0,
8,41.0,58.0,37.0,
9,45.0,61.0,43.0,
10,64.0,82.0,44.0,
11,46.0,75.0,39.0,
12,47.0,73.0,60.0,
13,68.0,84.0,44.0,
14,48.0,67.0,62.0,
15,62.0,64.0,45.0,
16,64.0,56.0,34.0,
17,72.0,84.0,44.0,
18,47.0,55.0,48.0,
19,56.0,41.0,38.0,
20,46.0,67.0,44.0,
21,48.0,61.0,50.0,
22,53.0,53.0,47.0,
23,42.0,64.0,49.0,
24,67.0,71.0,49.0,
25,51.0,66.0,60.0,
26,43.0,62.0,49.0,
27,52.0,67.0,40.0,
28,46.0,76.0,60.0,
29,55.0,58.0,46.0,
30,61.0,66.0,34.0,
31,57.0,55.0,53.0,
32,46.0,42.0,44.0,
33,59.0,68.0,43.0,
34,52.0,60.0,40.0,
35,72.0,80.0,67.0,
36,43.0,51.0,47.0,
37,60.0,74.0,42.0,
38,67.0,68.0,52.0,
39,67.0,86.0,44.0,
40,36.0,46.0,35.0,
41,62.0,61.0,46.0,
42,41.0,63.0,39.0,
43,62.0,44.0,40.0,
44,50.0,59.0,42.0,
45,50.0,60.0,39.0,
46,56.0,65.0,37.0,
47,47.0,58.0,37.0,
48,61.0,68.0,49.0,
49,48.0,73.0,48.0,
50,36.0,38.0,43.0,
51,50.0,57.0,40.0,
52,38.0,45.0,39.0,
53,48.0,87.0,40.0,
54,49.0,59.0,42.0,
55,54.0,63.0,53.0,
56,55.0,58.0,41.0,
57,49.0,53.0,40.0,
58,57.0,69.0,61.0,
59,46.0,68.0,44.0,
60,70.0,59.0,58.0,
61,59.0,73.0,45.0,
62,38.0,53.0,39.0,
63,44.0,57.0,42.0,
64,47.0,57.0,38.0,
65,56.0,56.0,49.0,
66,51.0,51.0,33.0,
67,48.0,66.0,32.0,
68,61.0,73.0,51.0,
69,53.0,67.0,55.0,
70,41.0,58.0,43.0,
71,52.0,58.0,46.0,
72,54.0,57.0,50.0,
73,57.0,71.0,48.0,
74,58.0,58.0,45.0,
75,58.0,73.0,43.0,
76,59.0,67.0,49.0,
77,59.0,74.0,49.0,
78,66.0,73.0,64.0,
79,54.0,64.0,41.0,
80,54.0,57.0,44.0,
81,46.0,54.0,42.0,
82,42.0,42.0,45.0,
83,40.0,56.0,43.0,
84,36.0,60.0,58.0,
85,41.0,57.0,37.0,
86,44.0,51.0,36.0,
87,47.0,54.0,48.0,
88,81.0,75.0,43.0,
89,58.0,68.0,40.0,
90,60.0,68.0,50.0,
91,74.0,80.0,44.0,
92,61.0,73.0,50.0,
93,71.0,69.0,54.0,
94,48.0,66.0,44.0,
95,57.0,64.0,44.0,
96,58.0,64.0,28.0,
97,40.0,56.0,45.0,
98,59.0,56.0,41.0,
99,55.0,55.0,43.0,
