,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,34.0,34.0,33.0,
1,49.0,55.0,38.0,
2,41.0,42.0,43.0,
3,27.0,57.0,45.0,
4,42.0,54.0,38.0,
5,35.0,40.0,30.0,
6,30.0,53.0,26.0,
7,35.0,41.0,34.0,
8,48.0,44.0,28.0,
9,41.0,50.0,43.0,
10,50.0,55.0,50.0,
11,39.0,45.0,31.0,
12,38.0,43.0,37.0,
13,30.0,41.0,37.0,
14,37.0,46.0,46.0,
15,39.0,39.0,30.0,
16,32.0,41.0,36.0,
17,40.0,40.0,25.0,
18,29.0,35.0,26.0,
19,36.0,36.0,36.0,
20,55.0,55.0,46.0,
21,42.0,48.0,47.0,
22,43.0,44.0,28.0,
23,30.0,43.0,37.0,
24,47.0,54.0,45.0,
25,34.0,34.0,41.0,
26,53.0,51.0,41.0,
27,37.0,44.0,30.0,
28,39.0,48.0,49.0,
29,40.0,54.0,32.0,
30,32.0,46.0,32.0,
31,33.0,46.0,25.0,
32,31.0,31.0,33.0,
33,31.0,38.0,38.0,
34,33.0,39.0,40.0,
35,51.0,68.0,43.0,
36,35.0,51.0,30.0,
37,29.0,52.0,33.0,
38,33.0,46.0,31.0,
39,45.0,42.0,39.0,
40,34.0,40.0,29.0,
41,39.0,46.0,39.0,
42,25.0,25.0,28.0,
43,27.0,34.0,35.0,
44,29.0,45.0,32.0,
45,29.0,29.0,30.0,
46,51.0,51.0,41.0,
47,39.0,38.0,24.0,
48,41.0,46.0,30.0,
49,46.0,46.0,38.0,
50,27.0,40.0,32.0,
51,32.0,40.0,33.0,
52,31.0,31.0,32.0,
53,45.0,54.0,41.0,
54,40.0,46.0,32.0,
55,31.0,47.0,31.0,
56,38.0,44.0,36.0,
57,27.0,41.0,40.0,
58,39.0,46.0,38.0,
59,37.0,37.0,38.0,
60,39.0,54.0,41.0,
61,49.0,49.0,28.0,
62,33.0,41.0,36.0,
63,34.0,35.0,30.0,
64,40.0,40.0,33.0,
65,36.0,50.0,31.0,
66,38.0,38.0,26.0,
67,40.0,48.0,37.0,
68,39.0,45.0,34.0,
69,40.0,56.0,42.0,
70,34.0,43.0,31.0,
71,43.0,45.0,42.0,
72,33.0,33.0,37.0,
73,41.0,51.0,34.0,
74,48.0,50.0,34.0,
75,45.0,53.0,45.0,
76,29.0,39.0,34.0,
77,49.0,54.0,43.0,
78,32.0,45.0,33.0,
79,38.0,38.0,31.0,
80,34.0,46.0,30.0,
81,41.0,49.0,40.0,
82,34.0,43.0,40.0,
83,29.0,44.0,29.0,
84,25.0,41.0,32.0,
85,34.0,47.0,32.0,
86,32.0,37.0,33.0,
87,35.0,41.0,41.0,
88,43.0,43.0,37.0,
89,45.0,50.0,39.0,
90,45.0,56.0,43.0,
91,42.0,49.0,42.0,
92,38.0,66.0,38.0,
93,45.0,55.0,37.0,
94,37.0,59.0,43.0,
95,32.0,45.0,27.0,
96,46.0,51.0,30.0,
97,37.0,39.0,29.0,
98,44.0,58.0,41.0,
99,41.0,44.0,41.0,
