,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,27.0,27.0,27.0,27.0
1,18.0,18.0,18.0,18.0
2,30.0,30.0,22.0,30.000001134103677
3,22.0,22.0,22.0,22.0
4,25.0,32.0,25.0,32.0
5,25.0,25.0,25.0,25.0
6,27.0,27.0,27.0,37.0
7,35.0,35.0,35.0,35.0
8,13.0,20.0,20.0,20.0
9,20.0,20.0,20.0,20.0
10,23.0,33.0,23.0,33.0
11,23.0,23.0,23.0,28.0
12,18.0,18.0,26.0,26.0
13,24.0,24.0,24.0,24.0
14,20.0,20.0,20.0,20.000000709023936
15,10.0,10.0,10.0,15.0
16,33.0,33.0,33.0,33.0
17,27.0,27.0,27.0,27.0
18,39.0,39.0,39.0,39.0
19,29.0,36.0,29.0,36.0
20,18.0,18.0,18.0,25.000000000000004
21,39.0,39.0,39.0,39.0
22,24.0,24.0,24.0,29.0
23,26.0,26.0,26.0,31.0
24,30.0,30.0,30.0,30.0
25,24.0,24.0,24.0,29.0
26,19.0,19.0,25.0,25.0
27,21.0,21.0,21.0,21.0
28,28.0,28.0,28.0,33.0
29,33.0,33.0,33.0,33.0
30,35.0,35.0,35.0,35.0
31,30.0,30.0,30.0,30.0
32,16.0,16.0,20.0,25.0000009983525
33,18.0,23.0,18.0,23.0
34,32.0,32.0,32.0,32.0
35,16.0,25.0,25.0,25.0
36,17.0,22.0,22.0,22.0
37,25.0,25.0,25.0,25.0
38,27.0,27.0,27.0,27.0
39,32.0,32.0,32.0,32.0
40,23.0,23.0,23.0,29.0
41,22.0,28.0,22.0,28.0
42,29.0,29.0,29.0,34.0
43,20.0,20.0,20.0,20.0
44,29.0,29.0,24.0,29.0
45,25.0,25.0,25.0,25.0
46,26.0,26.0,26.0,31.0
47,26.0,26.0,26.0,32.0
48,32.0,32.0,32.0,32.0
49,18.0,18.0,18.0,23.0
50,22.0,22.0,22.0,27.0
51,34.0,34.0,34.0,34.0
52,28.0,33.0,28.0,33.0
53,22.0,22.0,22.0,27.0
54,32.0,32.0,32.0,32.0
55,31.0,36.0,31.0,36.0
56,19.0,19.0,19.0,28.0
57,34.0,34.0,28.0,34.0
58,34.0,34.0,34.0,34.0
59,18.0,26.0,18.0,26.0
60,26.0,26.0,26.0,26.0
61,26.0,26.0,26.0,26.0
62,22.0,22.0,22.0,29.0
63,19.0,19.0,28.0,28.0
64,38.0,38.0,38.0,38.0
65,30.0,30.0,30.0,37.0
66,38.0,38.0,38.0,46.0
67,16.0,16.0,26.0,26.0
68,14.0,14.0,14.0,21.0
69,40.0,40.0,40.0,40.0
70,32.0,32.0,32.0,32.0
71,15.0,15.0,15.0,15.000000641375715
72,24.0,24.0,24.0,33.0
73,12.0,12.0,12.0,12.0
74,24.0,24.0,24.0,30.0
75,26.0,26.0,26.0,26.0
76,19.0,19.0,19.0,19.0
77,32.0,32.0,32.0,41.0
78,30.0,30.0,30.0,37.0
79,32.0,32.0,32.0,37.0
80,17.0,17.0,17.0,22.0
81,27.0,27.0,32.0,32.00000053651095
82,36.0,36.0,36.0,36.0
83,17.0,17.0,25.0,25.0
84,29.0,29.0,29.0,29.0
85,30.0,36.0,30.0,36.0
86,20.0,20.0,20.0,25.0
87,16.0,16.0,16.0,21.0
88,29.0,29.0,29.0,29.0
89,13.0,13.0,13.0,13.0
90,30.0,30.0,30.0,30.0
91,24.0,30.0,24.0,30.0
92,35.0,35.0,35.0,35.0
93,32.0,32.0,32.0,32.0
94,33.0,33.0,33.0,33.0
95,30.0,30.0,30.0,39.0
96,39.0,39.0,39.0,39.0
97,37.0,37.0,31.0,37.0
98,23.0,29.0,29.0,29.0
99,28.0,28.0,28.0,35.0
