,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,29.0,29.0,24.0,
1,37.0,55.0,34.0,
2,50.0,55.0,36.0,
3,33.0,44.0,25.0,
4,36.0,51.0,30.0,
5,34.0,45.0,39.0,
6,37.0,37.0,28.0,
7,37.0,42.0,21.0,
8,45.0,45.0,31.0,
9,32.0,41.0,22.0,
10,43.0,48.0,36.0,
11,37.0,51.0,32.0,
12,32.0,38.0,30.0,
13,32.0,40.0,35.0,
14,41.0,37.0,37.0,
15,53.0,58.0,39.0,
16,38.0,45.0,25.0,
17,39.0,39.0,26.0,
18,36.0,41.0,29.0,
19,52.0,68.0,44.0,
20,49.0,59.0,29.0,
21,46.0,59.0,29.0,
22,33.0,41.0,33.0,
23,19.0,33.0,28.0,
24,28.0,36.0,39.0,
25,41.0,50.0,26.0,
26,37.0,44.0,32.0,
27,40.0,51.0,25.0,
28,24.0,34.0,30.0,
29,37.0,48.0,28.0,
30,51.0,63.0,45.0,
31,37.0,42.0,26.0,
32,43.0,48.0,29.0,
33,42.0,49.0,27.0,
34,47.0,63.0,42.0,
35,49.0,55.0,42.0,
36,34.0,34.0,30.0,
37,42.0,49.0,28.0,
38,36.0,42.0,30.0,
39,36.0,37.0,24.0,
40,47.0,57.0,34.0,
41,37.0,50.0,31.0,
42,31.0,42.0,31.0,
43,23.0,33.0,21.0,
44,38.0,45.0,25.0,
45,32.0,41.0,32.0,
46,40.0,52.0,27.0,
47,32.0,41.0,24.0,
48,34.0,43.0,33.0,
49,32.0,42.0,26.0,
50,26.0,26.0,22.0,
51,39.0,39.0,28.0,
52,34.0,42.0,37.0,
53,35.0,33.0,25.0,
54,38.0,38.0,38.0,
55,34.0,47.0,30.0,
56,46.0,46.0,29.0,
57,53.0,55.0,48.0,
58,30.0,37.0,25.0,
59,35.0,47.0,29.0,
60,27.0,33.0,34.0,
61,45.0,45.0,27.0,
62,34.0,50.0,35.0,
63,44.0,50.0,30.0,
64,26.0,44.0,28.0,
65,48.0,58.0,38.0,
66,37.0,54.0,37.0,
67,26.0,37.0,21.0,
68,57.0,53.0,35.0,
69,42.0,43.0,32.0,
70,39.0,56.0,37.0,
71,39.0,49.0,28.0,
72,24.0,44.0,25.0,
73,34.0,40.0,32.0,
74,22.0,32.0,27.0,
75,50.0,50.0,30.0,
76,41.0,46.0,26.0,
77,45.0,49.0,32.0,
78,41.0,50.0,36.0,
79,37.0,50.0,37.0,
80,35.0,37.0,28.0,
81,58.0,63.0,35.0,
82,49.0,49.0,39.0,
83,41.0,45.0,32.0,
84,37.0,47.0,27.0,
85,35.0,50.0,33.0,
86,23.0,30.0,18.0,
87,34.0,50.0,23.0,
88,37.0,55.0,31.0,
89,31.0,36.0,25.0,
90,35.0,35.0,28.0,
91,33.0,39.0,25.0,
92,32.0,43.0,31.0,
93,29.0,38.0,28.0,
94,29.0,36.0,36.0,
95,40.0,40.0,21.0,
96,43.0,59.0,37.0,
97,37.0,37.0,27.0,
98,36.0,49.0,24.0,
99,37.0,51.0,35.0,
