,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,18.0,28.0,26.0,
1,20.0,42.0,27.0,
2,20.0,20.0,17.0,
3,33.0,43.0,24.0,
4,44.0,49.0,18.0,
5,24.0,37.0,18.0,
6,29.0,34.0,17.0,
7,34.0,41.0,18.0,
8,22.0,31.0,10.0,
9,16.0,23.0,28.0,
10,52.0,49.0,17.0,
11,23.0,33.0,16.0,
12,23.0,39.0,26.0,
13,45.0,51.0,19.0,
14,16.0,32.0,28.0,
15,30.0,30.0,20.0,
16,36.0,36.0,10.0,
17,38.0,38.0,18.0,
18,27.0,32.0,19.0,
19,28.0,32.0,15.0,
20,36.0,37.0,18.0,
21,23.0,38.0,25.0,
22,38.0,38.0,21.0,
23,20.0,34.0,26.0,
24,36.0,36.0,23.0,
25,26.0,38.0,26.0,
26,40.0,40.0,21.0,
27,27.0,34.0,19.0,
28,28.0,31.0,28.0,
29,22.0,28.0,16.0,
30,32.0,40.0,12.0,
31,28.0,35.0,16.0,
32,20.0,20.0,20.0,
33,39.0,32.0,14.0,
34,32.0,32.0,20.0,
35,41.0,47.0,27.0,
36,25.0,25.0,20.0,
37,39.0,39.0,13.0,
38,32.0,38.0,24.0,
39,31.0,42.0,17.0,
40,29.0,29.0,15.0,
41,41.0,38.0,20.0,
42,25.0,41.0,20.0,
43,25.0,25.0,18.0,
44,28.0,31.0,16.0,
45,25.0,25.0,16.0,
46,32.0,47.0,17.0,
47,23.0,23.0,16.0,
48,30.0,30.0,18.0,
49,35.0,33.0,20.0,
50,27.0,27.0,23.0,
51,23.0,21.0,19.0,
52,26.0,31.0,18.0,
53,25.0,44.0,15.0,
54,21.0,24.0,19.0,
55,34.0,38.0,25.0,
56,24.0,22.0,14.0,
57,16.0,35.0,20.0,
58,31.0,36.0,22.0,
59,26.0,37.0,16.0,
60,37.0,34.0,19.0,
61,34.0,42.0,20.0,
62,19.0,25.0,17.0,
63,21.0,21.0,10.0,
64,19.0,32.0,16.0,
65,19.0,33.0,17.0,
66,24.0,32.0,10.0,
67,28.0,36.0,11.0,
68,38.0,41.0,20.0,
69,24.0,38.0,18.0,
70,17.0,34.0,20.0,
71,23.0,42.0,21.0,
72,28.0,30.0,20.0,
73,31.0,38.0,25.0,
74,31.0,39.0,19.0,
75,44.0,39.0,17.0,
76,37.0,41.0,22.0,
77,38.0,38.0,16.0,
78,39.0,39.0,27.0,
79,26.0,27.0,18.0,
80,23.0,29.0,26.0,
81,18.0,33.0,16.0,
82,29.0,29.0,23.0,
83,23.0,28.0,17.0,
84,23.0,29.0,24.0,
85,17.0,25.0,18.0,
86,37.0,37.0,13.0,
87,24.0,28.0,16.0,
88,34.0,42.0,17.0,
89,30.0,35.0,20.0,
90,41.0,39.0,18.0,
91,38.0,38.0,23.0,
92,43.0,38.0,20.0,
93,44.0,44.0,20.0,
94,28.0,31.0,20.0,
95,34.0,38.0,19.0,
96,33.0,44.0,10.0,
97,11.0,21.0,20.0,
98,22.0,22.0,25.0,
99,31.0,35.0,20.0,
