,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,57.0,66.0,46.0,
1,61.0,77.0,55.0,
2,57.0,72.0,59.0,
3,50.0,69.0,57.0,
4,76.0,84.0,62.0,
5,42.0,57.0,41.0,
6,46.0,60.0,46.0,
7,53.0,75.0,54.0,
8,52.0,65.0,47.0,
9,57.0,69.0,61.0,
10,67.0,69.0,64.0,
11,71.0,73.0,48.0,
12,61.0,77.0,58.0,
13,47.0,64.0,50.0,
14,59.0,64.0,65.0,
15,55.0,63.0,46.0,
16,43.0,61.0,51.0,
17,55.0,73.0,41.0,
18,36.0,60.0,44.0,
19,50.0,51.0,56.0,
20,46.0,74.0,61.0,
21,74.0,75.0,75.0,
22,71.0,74.0,46.0,
23,44.0,62.0,53.0,
24,64.0,82.0,70.0,
25,57.0,52.0,53.0,
26,61.0,77.0,61.0,
27,52.0,70.0,47.0,
28,61.0,75.0,63.0,
29,56.0,76.0,62.0,
30,49.0,61.0,50.0,
31,61.0,68.0,48.0,
32,44.0,56.0,51.0,
33,42.0,62.0,55.0,
34,46.0,65.0,65.0,
35,73.0,87.0,59.0,
36,51.0,59.0,46.0,
37,57.0,63.0,48.0,
38,57.0,62.0,44.0,
39,49.0,59.0,55.0,
40,53.0,71.0,48.0,
41,64.0,82.0,55.0,
42,46.0,61.0,45.0,
43,40.0,63.0,51.0,
44,48.0,56.0,45.0,
45,46.0,56.0,52.0,
46,67.0,72.0,61.0,
47,50.0,47.0,42.0,
48,53.0,64.0,46.0,
49,62.0,80.0,56.0,
50,44.0,55.0,44.0,
51,64.0,67.0,47.0,
52,44.0,64.0,49.0,
53,69.0,67.0,56.0,
54,47.0,57.0,56.0,
55,49.0,77.0,51.0,
56,59.0,60.0,49.0,
57,44.0,58.0,66.0,
58,51.0,69.0,53.0,
59,52.0,58.0,66.0,
60,81.0,77.0,69.0,
61,57.0,62.0,48.0,
62,58.0,69.0,49.0,
63,51.0,51.0,55.0,
64,54.0,58.0,52.0,
65,58.0,62.0,49.0,
66,53.0,64.0,41.0,
67,58.0,73.0,54.0,
68,51.0,57.0,57.0,
69,63.0,68.0,62.0,
70,58.0,53.0,50.0,
71,58.0,66.0,64.0,
72,57.0,65.0,62.0,
73,58.0,67.0,49.0,
74,55.0,65.0,58.0,
75,54.0,82.0,71.0,
76,41.0,68.0,46.0,
77,64.0,75.0,65.0,
78,57.0,70.0,52.0,
79,59.0,72.0,45.0,
80,49.0,61.0,50.0,
81,49.0,65.0,60.0,
82,60.0,66.0,51.0,
83,45.0,59.0,43.0,
84,49.0,67.0,45.0,
85,53.0,64.0,55.0,
86,48.0,56.0,49.0,
87,55.0,68.0,49.0,
88,56.0,71.0,49.0,
89,61.0,70.0,64.0,
90,57.0,70.0,69.0,
91,47.0,72.0,60.0,
92,67.0,80.0,62.0,
93,49.0,68.0,54.0,
94,74.0,87.0,56.0,
95,52.0,59.0,47.0,
96,68.0,69.0,42.0,
97,48.0,55.0,41.0,
98,64.0,64.0,68.0,
99,53.0,67.0,69.0,
