,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,27.0,27.0,27.0,27.0
1,18.0,18.0,18.0,18.0
2,30.0,30.0,30.0,30.0
3,22.0,22.0,22.0,22.0
4,25.0,32.0,25.0,32.0
5,18.0,18.0,18.0,18.0
6,31.0,31.0,31.0,37.0
7,35.0,35.0,35.0,35.0
8,8.0,13.0,13.0,13.0
9,20.0,20.0,20.0,20.0
10,33.0,33.0,33.0,33.0
11,23.0,23.0,23.0,23.0
12,18.0,18.0,18.0,18.0
13,24.0,17.0,24.0,24.0
14,20.0,20.0,20.0,20.0
15,10.0,10.0,10.0,15.0
16,33.0,33.0,25.0,33.0
17,27.0,27.0,27.0,27.0
18,39.0,39.0,39.0,39.0
19,29.0,36.0,29.0,36.0
20,25.0,25.0,25.0,25.0
21,30.0,39.0,20.0,39.0
22,29.0,29.0,29.0,29.0
23,26.0,26.0,26.0,26.0
24,30.0,30.0,24.0,30.0
25,24.0,24.0,24.0,24.0
26,19.0,25.0,24.0,25.000000000007603
27,21.0,21.0,21.0,21.0
28,33.0,33.0,33.0,33.0
29,33.0,33.0,33.0,33.0
30,28.0,35.0,28.0,35.0
31,23.0,30.0,23.0,30.0
32,6.0,6.0,6.0,11.000000000000004
33,18.0,18.0,13.0,23.000000278782878
34,25.0,32.0,25.0,32.0
35,16.0,16.0,16.0,25.0
36,17.0,17.0,17.0,17.0
37,25.0,25.0,25.0,25.0
38,27.0,18.0,18.0,27.0
39,32.0,32.0,26.0,32.0
40,23.0,29.0,23.0,29.0
41,22.0,28.0,22.0,28.0
42,24.0,24.0,24.0,24.0
43,20.0,20.0,20.0,20.0
44,18.0,24.0,18.0,24.0
45,19.0,25.0,19.0,25.0
46,26.0,26.0,26.0,26.0
47,32.0,32.0,32.0,32.0
48,25.0,25.0,25.0,32.0
49,18.0,18.0,18.0,18.0
50,22.0,22.0,22.0,22.0
51,34.0,34.0,34.0,34.0
52,28.0,33.0,28.0,33.0
53,22.0,22.0,22.0,22.0
54,32.0,32.0,32.0,32.0
55,31.0,31.0,26.0,31.0
56,28.0,28.0,28.0,37.0
57,34.0,34.0,34.0,34.0
58,26.0,34.0,26.0,34.0
59,18.0,23.0,18.0,23.0
60,21.0,26.0,21.0,26.0
61,18.0,18.0,18.0,26.0
62,22.0,22.0,13.0,29.0
63,19.0,19.0,19.0,19.0
64,38.0,38.0,38.0,38.0
65,22.0,22.0,22.0,22.00000061812903
66,29.0,29.0,29.0,38.0
67,21.0,21.0,31.0,31.0
68,20.0,20.0,20.0,27.0
69,34.0,34.0,34.0,34.0
70,26.0,26.0,26.0,32.000000289137475
71,15.0,15.0,12.0,15.0
72,24.0,24.0,24.0,25.0
73,12.0,12.0,12.0,12.0
74,24.0,24.0,24.0,30.000000655272796
75,26.0,26.0,26.0,26.0
76,19.0,19.0,19.0,19.0
77,26.0,26.0,26.0,32.0
78,37.0,37.0,37.0,37.0
79,26.0,26.0,26.0,32.0
80,17.0,17.0,17.0,17.0
81,21.0,21.0,21.0,21.0
82,36.0,36.0,36.0,36.0
83,25.0,25.0,25.0,25.0
84,23.0,29.0,23.0,29.0
85,30.0,30.0,30.0,30.0
86,15.0,15.0,20.0,25.000000000000004
87,21.0,21.0,16.0,26.0
88,20.0,20.0,20.0,25.0
89,13.0,13.0,13.0,13.0
90,30.0,30.0,30.0,30.0
91,30.0,30.0,30.0,30.0
92,35.0,35.0,35.0,35.0
93,32.0,32.0,32.0,32.0
94,27.0,27.0,27.0,33.0
95,26.0,34.0,26.0,34.0
96,32.0,39.0,39.0,39.0
97,37.0,37.0,31.0,37.0
98,22.0,22.0,13.0,22.00000211282925
99,23.0,23.0,23.0,35.0
