,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,49.0,75.0,45.0,
1,47.0,70.0,35.0,
2,59.0,69.0,40.0,
3,61.0,77.0,41.0,
4,41.0,59.0,39.0,
5,60.0,71.0,40.0,
6,51.0,65.0,56.0,
7,61.0,75.0,37.0,
8,40.0,54.0,32.0,
9,39.0,55.0,48.0,
10,54.0,66.0,49.0,
11,50.0,66.0,30.0,
12,52.0,74.0,51.0,
13,57.0,63.0,44.0,
14,54.0,56.0,36.0,
15,42.0,53.0,41.0,
16,49.0,46.0,47.0,
17,54.0,68.0,41.0,
18,41.0,50.0,27.0,
19,60.0,66.0,37.0,
20,40.0,49.0,61.0,
21,49.0,68.0,47.0,
22,40.0,51.0,46.0,
23,68.0,85.0,55.0,
24,47.0,47.0,27.0,
25,45.0,58.0,50.0,
26,49.0,41.0,30.0,
27,45.0,58.0,36.0,
28,52.0,68.0,57.0,
29,49.0,72.0,53.0,
30,39.0,59.0,41.0,
31,55.0,69.0,42.0,
32,43.0,61.0,47.0,
33,67.0,80.0,52.0,
34,65.0,59.0,45.0,
35,44.0,60.0,55.0,
36,47.0,47.0,40.0,
37,52.0,69.0,56.0,
38,49.0,73.0,40.0,
39,62.0,69.0,45.0,
40,56.0,68.0,49.0,
41,63.0,72.0,47.0,
42,41.0,44.0,35.0,
43,51.0,68.0,34.0,
44,51.0,58.0,47.0,
45,42.0,59.0,33.0,
46,53.0,76.0,54.0,
47,49.0,70.0,46.0,
48,43.0,60.0,48.0,
49,54.0,59.0,41.0,
50,52.0,74.0,35.0,
51,51.0,58.0,38.0,
52,63.0,72.0,55.0,
53,49.0,58.0,48.0,
54,43.0,56.0,54.0,
55,39.0,48.0,36.0,
56,61.0,77.0,56.0,
57,71.0,78.0,41.0,
58,49.0,59.0,44.0,
59,44.0,56.0,42.0,
60,61.0,75.0,32.0,
61,67.0,61.0,43.0,
62,32.0,48.0,29.0,
63,59.0,92.0,47.0,
64,59.0,69.0,43.0,
65,38.0,51.0,36.0,
66,66.0,83.0,56.0,
67,74.0,74.0,50.0,
68,66.0,86.0,49.0,
69,47.0,58.0,60.0,
70,50.0,56.0,54.0,
71,61.0,61.0,39.0,
72,61.0,68.0,45.0,
73,48.0,49.0,36.0,
74,58.0,69.0,45.0,
75,43.0,44.0,48.0,
76,58.0,64.0,57.0,
77,46.0,47.0,38.0,
78,72.0,101.0,63.0,
79,43.0,52.0,38.0,
80,51.0,50.0,50.0,
81,57.0,64.0,27.0,
82,44.0,50.0,41.0,
83,61.0,61.0,46.0,
84,48.0,68.0,39.0,
85,65.0,77.0,56.0,
86,55.0,60.0,53.0,
87,54.0,53.0,37.0,
88,53.0,68.0,50.0,
89,40.0,63.0,46.0,
90,53.0,53.0,62.0,
91,52.0,60.0,38.0,
92,42.0,59.0,42.0,
93,63.0,74.0,45.0,
94,54.0,90.0,53.0,
95,52.0,62.0,41.0,
96,56.0,61.0,36.0,
97,43.0,73.0,37.0,
98,55.0,77.0,47.0,
99,51.0,55.0,45.0,
