,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,42.0,50.0,48.0,
1,49.0,73.0,46.0,
2,48.0,61.0,37.0,
3,44.0,74.0,50.0,
4,100.0,103.0,46.0,
5,63.0,70.0,39.0,
6,63.0,77.0,43.0,
7,68.0,85.0,49.0,
8,55.0,67.0,42.0,
9,65.0,58.0,43.0,
10,91.0,82.0,45.0,
11,64.0,65.0,53.0,
12,51.0,68.0,63.0,
13,79.0,97.0,43.0,
14,64.0,76.0,54.0,
15,59.0,64.0,42.0,
16,63.0,73.0,43.0,
17,75.0,88.0,43.0,
18,47.0,55.0,48.0,
19,60.0,59.0,45.0,
20,41.0,70.0,51.0,
21,48.0,61.0,59.0,
22,63.0,66.0,47.0,
23,46.0,60.0,40.0,
24,55.0,54.0,49.0,
25,68.0,82.0,50.0,
26,50.0,62.0,55.0,
27,58.0,80.0,40.0,
28,45.0,68.0,53.0,
29,66.0,67.0,42.0,
30,82.0,74.0,30.0,
31,55.0,67.0,46.0,
32,45.0,55.0,52.0,
33,59.0,68.0,47.0,
34,61.0,63.0,46.0,
35,78.0,78.0,67.0,
36,62.0,47.0,47.0,
37,68.0,75.0,51.0,
38,72.0,93.0,46.0,
39,74.0,84.0,55.0,
40,70.0,63.0,39.0,
41,71.0,77.0,55.0,
42,63.0,77.0,39.0,
43,60.0,47.0,39.0,
44,55.0,57.0,37.0,
45,54.0,54.0,47.0,
46,57.0,71.0,50.0,
47,57.0,69.0,36.0,
48,53.0,73.0,51.0,
49,48.0,77.0,49.0,
50,35.0,40.0,38.0,
51,45.0,50.0,42.0,
52,47.0,62.0,35.0,
53,66.0,87.0,51.0,
54,55.0,73.0,61.0,
55,65.0,63.0,48.0,
56,55.0,60.0,49.0,
57,48.0,58.0,40.0,
58,51.0,63.0,55.0,
59,44.0,66.0,38.0,
60,83.0,88.0,52.0,
61,72.0,78.0,47.0,
62,37.0,58.0,45.0,
63,45.0,66.0,52.0,
64,45.0,73.0,41.0,
65,46.0,63.0,51.0,
66,59.0,59.0,40.0,
67,49.0,69.0,33.0,
68,60.0,82.0,66.0,
69,75.0,84.0,52.0,
70,44.0,64.0,50.0,
71,57.0,57.0,59.0,
72,65.0,67.0,50.0,
73,59.0,74.0,51.0,
74,75.0,73.0,46.0,
75,69.0,86.0,44.0,
76,65.0,72.0,42.0,
77,73.0,55.0,41.0,
78,67.0,70.0,56.0,
79,73.0,69.0,59.0,
80,58.0,62.0,53.0,
81,49.0,58.0,48.0,
82,49.0,56.0,46.0,
83,38.0,67.0,34.0,
84,44.0,57.0,64.0,
85,53.0,49.0,39.0,
86,50.0,51.0,36.0,
87,50.0,56.0,35.0,
88,74.0,82.0,49.0,
89,54.0,72.0,49.0,
90,62.0,70.0,67.0,
91,80.0,82.0,49.0,
92,82.0,88.0,67.0,
93,85.0,83.0,53.0,
94,49.0,67.0,45.0,
95,84.0,80.0,43.0,
96,73.0,65.0,46.0,
97,44.0,53.0,45.0,
98,47.0,55.0,42.0,
99,47.0,52.0,43.0,
