,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,97.0,114.0,82.0,
1,87.0,89.0,56.0,
2,114.0,120.0,103.0,
3,82.0,117.0,49.0,
4,115.0,125.0,89.0,
5,75.0,96.0,71.0,
6,90.0,130.0,92.0,
7,93.0,108.0,63.0,
8,97.0,114.0,65.0,
9,111.0,127.0,76.0,
10,79.0,110.0,67.0,
11,86.0,101.0,66.0,
12,95.0,116.0,80.0,
13,90.0,104.0,83.0,
14,70.0,108.0,71.0,
15,114.0,121.0,89.0,
16,97.0,115.0,83.0,
17,86.0,108.0,70.0,
18,74.0,100.0,65.0,
19,102.0,121.0,77.0,
20,111.0,143.0,74.0,
21,81.0,100.0,64.0,
22,80.0,91.0,74.0,
23,67.0,102.0,57.0,
24,81.0,98.0,68.0,
25,95.0,111.0,72.0,
26,85.0,125.0,70.0,
27,95.0,119.0,80.0,
28,97.0,118.0,72.0,
29,102.0,104.0,75.0,
30,100.0,124.0,82.0,
31,93.0,114.0,84.0,
32,94.0,138.0,79.0,
33,100.0,127.0,80.0,
34,96.0,122.0,101.0,
35,107.0,125.0,70.0,
36,103.0,130.0,79.0,
37,92.0,102.0,61.0,
38,84.0,126.0,92.0,
39,96.0,109.0,66.0,
40,89.0,120.0,82.0,
41,79.0,108.0,83.0,
42,105.0,126.0,72.0,
43,80.0,90.0,51.0,
44,90.0,120.0,73.0,
45,83.0,101.0,66.0,
46,109.0,107.0,68.0,
47,91.0,111.0,89.0,
48,73.0,102.0,82.0,
49,100.0,133.0,65.0,
50,96.0,102.0,64.0,
51,96.0,110.0,59.0,
52,86.0,100.0,67.0,
53,94.0,122.0,75.0,
54,94.0,131.0,70.0,
55,86.0,124.0,76.0,
56,101.0,137.0,81.0,
57,108.0,143.0,87.0,
58,110.0,108.0,74.0,
59,87.0,104.0,86.0,
60,96.0,120.0,93.0,
61,96.0,112.0,74.0,
62,106.0,129.0,87.0,
63,100.0,112.0,90.0,
64,71.0,113.0,68.0,
65,93.0,90.0,68.0,
66,107.0,124.0,76.0,
67,82.0,99.0,70.0,
68,85.0,94.0,71.0,
69,78.0,115.0,80.0,
70,103.0,120.0,75.0,
71,69.0,95.0,62.0,
72,89.0,97.0,76.0,
73,102.0,102.0,77.0,
74,112.0,134.0,94.0,
75,85.0,121.0,81.0,
76,90.0,101.0,67.0,
77,97.0,110.0,71.0,
78,79.0,86.0,87.0,
79,74.0,96.0,63.0,
80,107.0,119.0,89.0,
81,94.0,103.0,86.0,
82,106.0,105.0,83.0,
83,87.0,90.0,57.0,
84,82.0,113.0,92.0,
85,88.0,115.0,57.0,
86,90.0,113.0,62.0,
87,82.0,100.0,68.0,
88,88.0,103.0,59.0,
89,79.0,107.0,84.0,
90,74.0,91.0,63.0,
91,101.0,115.0,64.0,
92,94.0,130.0,78.0,
93,84.0,112.0,70.0,
94,88.0,117.0,80.0,
95,88.0,103.0,66.0,
96,91.0,107.0,80.0,
97,106.0,115.0,68.0,
98,84.0,122.0,67.0,
99,83.0,84.0,73.0,
