,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,33.0,33.0,33.0,33.0
1,38.0,38.0,31.0,38.0
2,38.0,38.0,38.0,38.0
3,29.0,29.0,29.0,29.0
4,30.0,30.0,30.0,30.0
5,24.0,24.0,24.0,31.0
6,35.0,35.0,35.0,35.0
7,30.0,30.0,30.0,30.0
8,36.0,36.0,36.0,36.0
9,27.0,27.0,27.0,27.0
10,35.0,35.0,35.0,35.0
11,35.0,35.0,35.0,35.0
12,26.0,26.0,26.0,33.0
13,39.0,39.0,39.0,39.0
14,28.0,28.0,28.0,28.0
15,43.0,43.0,43.0,43.0
16,27.0,27.0,27.0,27.0
17,34.0,34.0,34.0,34.0
18,34.0,34.0,34.0,34.0
19,29.0,29.0,29.0,29.0
20,35.0,35.0,35.0,35.0
21,39.0,39.0,39.0,39.0
22,34.0,34.0,34.0,34.0
23,30.0,30.0,30.0,30.0
24,37.0,37.0,37.0,37.0
25,30.0,30.0,30.0,30.0
26,41.0,41.0,41.0,41.0
27,32.0,39.0,39.0,39.0
28,34.0,34.0,34.0,34.0
29,29.0,29.0,29.0,38.0
30,30.0,30.0,30.0,30.0
31,28.0,38.0,28.0,38.0
32,37.0,37.0,37.0,37.0
33,32.0,32.0,26.0,32.0
34,34.0,34.0,26.0,34.0
35,36.0,36.0,36.0,36.0
36,27.0,35.0,35.0,35.0
37,38.0,38.0,38.0,38.0
38,24.0,30.0,25.0,30.0
39,26.0,26.0,26.0,26.0
40,28.0,28.0,28.0,33.0
41,39.0,39.0,39.0,39.0
42,23.0,23.0,23.0,23.000000000023917
43,36.0,36.0,36.0,36.0
44,36.0,36.0,36.0,36.0
45,31.0,31.0,31.0,31.0
46,33.0,33.0,33.0,33.0
47,25.0,22.0,22.0,30.0
48,34.0,34.0,34.0,34.0
49,31.0,31.0,31.0,31.0
50,24.0,29.0,24.0,29.0
51,35.0,35.0,35.0,35.0
52,27.0,27.0,27.0,27.0
53,22.0,22.0,22.0,29.0
54,33.0,33.0,33.0,33.0
55,37.0,37.0,37.0,37.0
56,33.0,33.0,33.0,33.0
57,21.0,21.0,21.0,21.0
58,24.0,24.0,24.0,24.0
59,29.0,29.0,29.0,29.0
60,35.0,35.0,35.0,35.0
61,29.0,29.0,29.0,29.0
62,26.0,32.0,32.0,32.0
63,38.0,38.0,38.0,38.0
64,33.0,33.0,33.0,33.0
65,33.0,33.0,33.0,33.0
66,36.0,36.0,36.0,36.0
67,32.0,32.0,32.0,32.0
68,29.0,29.0,29.0,29.0
69,32.0,32.0,32.0,32.0
70,28.0,28.0,37.0,37.0
71,32.0,32.0,32.0,32.0
72,34.0,34.0,34.0,34.0
73,32.0,32.0,32.0,32.0
74,37.0,37.0,37.0,37.0
75,39.0,39.0,39.0,39.0
76,35.0,35.0,35.0,35.0
77,21.0,21.0,21.0,21.0
78,30.0,30.0,30.0,30.0
79,31.0,31.0,31.0,36.0
80,25.0,25.0,25.0,25.0
81,32.0,32.0,32.0,39.0
82,33.0,33.0,26.0,33.0
83,26.0,26.0,26.0,26.0
84,32.0,32.0,32.0,32.0
85,29.0,29.0,29.0,34.0
86,35.0,35.0,35.0,35.0
87,32.0,32.0,32.0,32.0
88,29.0,29.0,29.0,29.0
89,25.0,25.0,25.0,25.0
90,37.0,37.0,31.0,37.0
91,36.0,36.0,36.0,36.0
92,34.0,34.0,34.0,34.0
93,36.0,36.0,36.0,36.0
94,28.0,28.0,34.0,34.0
95,23.0,23.0,23.0,28.0
96,33.0,33.0,33.0,33.0
97,31.0,31.0,31.0,31.0
98,33.0,33.0,33.0,33.0
99,35.0,35.0,35.0,35.0
