,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,35.0,58.0,46.0,
1,40.0,53.0,30.0,
2,43.0,44.0,49.0,
3,45.0,51.0,45.0,
4,42.0,40.0,25.0,
5,45.0,56.0,36.0,
6,52.0,52.0,51.0,
7,45.0,54.0,37.0,
8,36.0,41.0,36.0,
9,39.0,41.0,38.0,
10,51.0,52.0,31.0,
11,40.0,44.0,39.0,
12,32.0,43.0,54.0,
13,48.0,54.0,41.0,
14,39.0,42.0,31.0,
15,39.0,62.0,36.0,
16,48.0,46.0,40.0,
17,43.0,57.0,47.0,
18,25.0,40.0,29.0,
19,51.0,60.0,42.0,
20,36.0,40.0,37.0,
21,41.0,56.0,42.0,
22,34.0,35.0,41.0,
23,51.0,74.0,48.0,
24,43.0,41.0,38.0,
25,43.0,50.0,34.0,
26,40.0,53.0,47.0,
27,37.0,46.0,35.0,
28,48.0,73.0,58.0,
29,48.0,52.0,47.0,
30,42.0,57.0,35.0,
31,39.0,57.0,43.0,
32,41.0,50.0,41.0,
33,55.0,61.0,41.0,
34,39.0,39.0,33.0,
35,45.0,60.0,44.0,
36,29.0,49.0,36.0,
37,40.0,44.0,39.0,
38,45.0,53.0,42.0,
39,40.0,56.0,33.0,
40,54.0,53.0,49.0,
41,53.0,67.0,40.0,
42,40.0,40.0,25.0,
43,46.0,53.0,34.0,
44,46.0,47.0,50.0,
45,36.0,54.0,25.0,
46,48.0,52.0,42.0,
47,49.0,65.0,49.0,
48,48.0,48.0,43.0,
49,42.0,42.0,35.0,
50,36.0,48.0,34.0,
51,43.0,44.0,34.0,
52,53.0,66.0,42.0,
53,43.0,47.0,48.0,
54,45.0,58.0,57.0,
55,42.0,48.0,28.0,
56,47.0,53.0,57.0,
57,43.0,54.0,34.0,
58,39.0,54.0,37.0,
59,38.0,48.0,24.0,
60,50.0,52.0,30.0,
61,41.0,40.0,29.0,
62,23.0,38.0,34.0,
63,55.0,67.0,44.0,
64,60.0,60.0,45.0,
65,26.0,34.0,30.0,
66,34.0,47.0,39.0,
67,41.0,61.0,40.0,
68,58.0,74.0,40.0,
69,46.0,51.0,35.0,
70,46.0,54.0,38.0,
71,47.0,62.0,29.0,
72,43.0,51.0,40.0,
73,39.0,48.0,54.0,
74,54.0,54.0,44.0,
75,42.0,47.0,37.0,
76,45.0,50.0,51.0,
77,43.0,55.0,35.0,
78,49.0,55.0,61.0,
79,48.0,48.0,35.0,
80,36.0,41.0,32.0,
81,47.0,52.0,53.0,
82,44.0,52.0,32.0,
83,42.0,51.0,38.0,
84,33.0,39.0,28.0,
85,56.0,63.0,52.0,
86,61.0,70.0,47.0,
87,40.0,47.0,36.0,
88,49.0,50.0,41.0,
89,43.0,55.0,30.0,
90,53.0,56.0,48.0,
91,54.0,63.0,35.0,
92,35.0,48.0,36.0,
93,39.0,48.0,36.0,
94,48.0,62.0,48.0,
95,49.0,46.0,29.0,
96,34.0,48.0,45.0,
97,40.0,50.0,33.0,
98,36.0,39.0,33.0,
99,51.0,53.0,44.0,
