,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,79.0,91.0,58.0,
1,73.0,92.0,49.0,
2,59.0,86.0,68.0,
3,84.0,88.0,61.0,
4,55.0,69.0,58.0,
5,85.0,100.0,52.0,
6,79.0,97.0,70.0,
7,82.0,109.0,73.0,
8,75.0,87.0,52.0,
9,55.0,72.0,56.0,
10,83.0,101.0,83.0,
11,66.0,92.0,72.0,
12,78.0,97.0,72.0,
13,77.0,92.0,73.0,
14,60.0,94.0,57.0,
15,93.0,89.0,73.0,
16,71.0,88.0,66.0,
17,81.0,89.0,65.0,
18,47.0,82.0,45.0,
19,84.0,96.0,65.0,
20,73.0,78.0,69.0,
21,63.0,93.0,69.0,
22,66.0,78.0,59.0,
23,86.0,121.0,73.0,
24,71.0,81.0,53.0,
25,74.0,88.0,64.0,
26,76.0,78.0,55.0,
27,64.0,70.0,58.0,
28,77.0,97.0,84.0,
29,82.0,86.0,74.0,
30,69.0,95.0,63.0,
31,65.0,98.0,60.0,
32,63.0,69.0,68.0,
33,93.0,84.0,64.0,
34,77.0,75.0,57.0,
35,71.0,96.0,75.0,
36,54.0,78.0,66.0,
37,71.0,82.0,78.0,
38,83.0,99.0,69.0,
39,74.0,89.0,65.0,
40,91.0,113.0,80.0,
41,78.0,103.0,59.0,
42,67.0,75.0,58.0,
43,72.0,76.0,54.0,
44,69.0,88.0,64.0,
45,61.0,84.0,53.0,
46,88.0,90.0,89.0,
47,91.0,88.0,63.0,
48,68.0,90.0,61.0,
49,66.0,82.0,65.0,
50,65.0,77.0,53.0,
51,82.0,89.0,67.0,
52,98.0,106.0,74.0,
53,78.0,72.0,72.0,
54,58.0,76.0,72.0,
55,67.0,73.0,42.0,
56,75.0,92.0,66.0,
57,82.0,101.0,66.0,
58,82.0,89.0,64.0,
59,74.0,76.0,50.0,
60,79.0,83.0,49.0,
61,84.0,95.0,60.0,
62,46.0,57.0,43.0,
63,80.0,103.0,71.0,
64,81.0,106.0,66.0,
65,42.0,58.0,53.0,
66,70.0,96.0,65.0,
67,88.0,116.0,68.0,
68,90.0,101.0,73.0,
69,62.0,75.0,66.0,
70,77.0,92.0,72.0,
71,79.0,77.0,59.0,
72,81.0,111.0,57.0,
73,68.0,74.0,66.0,
74,85.0,97.0,63.0,
75,68.0,89.0,74.0,
76,82.0,97.0,74.0,
77,71.0,94.0,53.0,
78,105.0,123.0,93.0,
79,69.0,75.0,57.0,
80,81.0,87.0,69.0,
81,76.0,96.0,55.0,
82,70.0,91.0,59.0,
83,85.0,96.0,56.0,
84,63.0,83.0,49.0,
85,76.0,121.0,80.0,
86,100.0,98.0,73.0,
87,65.0,81.0,61.0,
88,73.0,104.0,64.0,
89,62.0,96.0,67.0,
90,74.0,88.0,76.0,
91,77.0,90.0,63.0,
92,69.0,92.0,53.0,
93,89.0,95.0,75.0,
94,92.0,100.0,80.0,
95,78.0,94.0,59.0,
96,67.0,84.0,55.0,
97,79.0,94.0,58.0,
98,60.0,92.0,51.0,
99,62.0,92.0,66.0,
