,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,17.0,23.0,9.0,23.0
1,19.0,19.0,16.0,21.0
2,16.0,25.0,16.0,31.0
3,12.0,12.0,9.0,25.0
4,17.0,27.0,17.0,34.0
5,13.0,13.0,13.0,20.0
6,13.0,13.0,8.0,25.0
7,13.0,10.0,13.0,23.0
8,17.0,22.0,20.0,25.0
9,12.0,15.0,16.0,21.0
10,18.0,18.0,18.0,25.0
11,16.0,16.0,15.0,27.0
12,11.0,14.0,15.0,26.0
13,20.0,23.0,15.0,26.0
14,11.0,12.0,8.0,19.0
15,20.0,20.0,11.0,26.0
16,17.0,17.0,17.0,26.0
17,14.0,22.0,10.0,29.0
18,14.0,14.0,8.0,28.0
19,16.0,22.0,16.0,27.0
20,16.0,22.0,14.0,22.0
21,24.0,24.0,24.0,27.999999999999993
22,19.0,26.0,19.0,28.0
23,15.0,10.0,15.0,26.0
24,25.0,27.0,18.0,38.0
25,15.0,12.0,12.0,18.0
26,27.0,29.0,18.0,34.0
27,15.0,23.0,10.0,25.0
28,13.0,13.0,18.0,33.0
29,16.0,18.0,16.0,27.0
30,11.0,11.0,7.0,21.0
31,17.0,17.0,17.0,24.0
32,18.0,18.0,15.0,24.0
33,14.0,14.0,15.0,24.0
34,15.0,20.0,9.0,21.0
35,18.0,32.0,18.0,39.0
36,16.0,21.0,10.0,21.0
37,16.0,23.0,23.0,32.0
38,17.0,22.0,12.0,22.0
39,7.0,15.0,15.0,22.0
40,11.0,20.0,11.0,24.0
41,14.0,22.0,17.0,29.0
42,9.0,18.0,17.0,18.0
43,15.0,23.0,15.0,30.0
44,16.0,17.0,9.0,21.0
45,12.0,18.0,20.0,24.0
46,13.0,18.0,15.0,23.0
47,12.0,12.0,12.0,20.0
48,18.0,23.0,10.0,25.0
49,14.0,24.0,16.0,29.999999999999996
50,14.0,14.0,12.0,20.0
51,13.0,13.0,13.0,22.0
52,13.0,13.0,7.0,14.0
53,19.0,19.0,15.0,25.0
54,15.0,15.0,17.0,17.0
55,12.0,12.0,14.0,21.0
56,15.0,21.0,15.0,24.0
57,10.0,10.0,18.0,32.0
58,13.0,13.0,12.0,26.0
59,18.0,18.0,14.0,24.0
60,20.0,26.0,23.0,31.0
61,20.0,20.0,20.0,31.0
62,16.0,16.0,14.0,27.0
63,17.0,17.0,10.0,27.0
64,18.0,25.0,8.0,25.0
65,18.0,23.0,10.0,22.999999999999964
66,23.0,23.0,8.0,23.0
67,22.0,21.0,12.0,27.0
68,20.0,20.0,16.0,28.0
69,17.0,27.0,15.0,29.0
70,21.0,21.0,19.0,21.0
71,7.0,13.0,13.0,19.0
72,22.0,22.0,17.0,30.0
73,16.0,16.0,16.0,25.0
74,8.0,15.0,9.0,25.0
75,14.0,14.0,19.0,23.0
76,17.0,16.0,10.0,28.0
77,20.0,25.0,14.0,25.0
78,16.0,16.0,13.0,28.0
79,17.0,17.0,10.0,25.0
80,11.0,11.0,11.0,20.0
81,13.0,13.0,16.0,19.0
82,10.0,19.0,12.0,20.0
83,11.0,15.0,9.0,16.0
84,19.0,16.0,16.0,35.0
85,15.0,15.0,10.0,24.0
86,15.0,21.0,10.0,21.0
87,22.0,22.0,15.0,23.0
88,20.0,25.0,14.0,31.0
89,10.0,10.0,10.0,13.0
90,18.0,24.0,16.0,24.0
91,15.0,20.0,16.0,30.0
92,20.0,20.0,24.0,34.0
93,18.0,23.0,10.0,25.0
94,15.0,23.0,13.0,24.0
95,20.0,20.0,12.0,25.0
96,16.0,21.0,9.0,23.0
97,17.0,13.0,8.0,23.0
98,21.0,14.0,13.0,26.0
99,15.0,21.0,15.0,30.0
