,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,18.0,18.0,6.0,
1,29.0,29.0,19.0,
2,20.0,22.0,18.0,
3,18.0,18.0,10.0,
4,25.0,25.0,8.0,
5,12.0,23.0,12.0,
6,11.0,11.0,12.0,
7,24.0,29.0,16.0,
8,21.0,28.0,16.0,
9,22.0,25.0,10.0,
10,21.0,21.0,13.0,
11,14.0,14.0,9.0,
12,17.0,18.0,11.0,
13,14.0,14.0,15.0,
14,19.0,24.0,13.0,
15,25.0,25.0,16.0,
16,12.0,17.0,8.0,
17,21.0,21.0,9.0,
18,16.0,16.0,9.0,
19,11.0,29.0,16.0,
20,19.0,15.0,9.0,
21,14.0,23.0,14.0,
22,17.0,22.0,16.0,
23,7.0,12.0,11.0,
24,11.0,11.0,14.0,
25,17.0,17.0,17.0,
26,16.0,33.0,13.0,
27,26.0,34.0,14.0,
28,11.0,11.0,8.0,
29,13.0,13.0,10.0,
30,18.0,20.0,15.0,
31,17.0,17.0,10.0,
32,22.0,37.0,17.0,
33,19.0,29.0,19.0,
34,21.0,27.0,28.0,
35,24.0,24.0,24.0,
36,16.0,23.0,16.0,
37,18.0,15.0,10.0,
38,28.0,28.0,11.0,
39,12.0,18.0,7.0,
40,20.0,19.0,10.0,
41,14.0,20.0,15.0,
42,7.0,16.0,9.0,
43,15.0,15.0,9.0,
44,18.0,23.0,13.0,
45,16.0,16.0,16.0,
46,14.0,14.0,14.0,
47,11.0,20.0,14.0,
48,21.0,20.0,12.0,
49,21.0,21.0,11.0,
50,11.0,18.0,13.0,
51,10.0,22.0,19.0,
52,16.0,16.0,16.0,
53,14.0,11.0,15.0,
54,16.0,15.0,25.0,
55,26.0,26.0,9.0,
56,26.0,31.0,16.0,
57,25.0,25.0,10.0,
58,18.0,18.0,9.0,
59,19.0,17.0,16.0,
60,15.0,15.0,10.0,
61,15.0,21.0,9.0,
62,18.0,20.0,10.0,
63,16.0,25.0,8.0,
64,11.0,16.0,11.0,
65,16.0,16.0,10.0,
66,18.0,26.0,17.0,
67,14.0,15.0,9.0,
68,16.0,22.0,11.0,
69,18.0,19.0,9.0,
70,20.0,20.0,15.0,
71,20.0,20.0,9.0,
72,8.0,14.0,13.0,
73,14.0,23.0,9.0,
74,14.0,19.0,9.0,
75,19.0,19.0,14.0,
76,20.0,28.0,10.0,
77,23.0,26.0,11.0,
78,14.0,14.0,10.0,
79,17.0,14.0,9.0,
80,17.0,17.0,9.0,
81,22.0,31.0,12.0,
82,14.0,19.0,18.0,
83,16.0,16.0,14.0,
84,14.0,26.0,14.0,
85,16.0,16.0,15.0,
86,14.0,20.0,9.0,
87,15.0,15.0,12.0,
88,14.0,14.0,12.0,
89,11.0,19.0,11.0,
90,9.0,14.0,9.0,
91,19.0,28.0,9.0,
92,23.0,23.0,14.0,
93,13.0,18.0,13.0,
94,10.0,22.0,13.0,
95,21.0,24.0,10.0,
96,22.0,22.0,13.0,
97,13.0,18.0,13.0,
98,10.0,18.0,10.0,
99,14.0,14.0,10.0,
