,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,13.0,14.0,7.0,20.0
1,14.0,14.0,7.0,20.0
2,18.0,19.0,17.0,24.0
3,16.0,21.0,6.0,21.0
4,9.0,17.0,9.0,17.0
5,15.0,23.0,8.0,29.0
6,11.0,20.0,11.0,20.0
7,16.0,16.0,12.0,29.0
8,10.0,20.0,10.0,24.0
9,6.0,11.0,10.0,21.0
10,16.0,22.0,13.0,22.0
11,10.0,15.0,15.0,23.0
12,13.0,13.0,13.0,20.0
13,12.0,18.0,13.0,25.0
14,11.0,21.0,10.0,21.0
15,18.0,23.0,18.0,29.0
16,10.0,18.0,13.0,25.0
17,19.0,19.0,19.0,27.0
18,9.0,15.0,9.0,21.0
19,17.0,26.0,18.0,26.0
20,14.0,14.0,7.0,14.0
21,20.0,15.0,15.0,22.0
22,15.0,20.0,15.0,20.0
23,14.0,14.0,18.0,28.0
24,12.0,12.0,12.0,17.0
25,9.0,9.0,14.0,20.0
26,15.0,13.0,8.0,20.0
27,14.0,21.0,7.0,21.0
28,9.0,16.0,12.0,18.0
29,7.0,14.0,7.0,14.0
30,14.0,23.0,14.0,23.0
31,11.0,20.0,9.0,23.0
32,14.0,20.0,6.0,20.0
33,14.0,22.0,8.0,22.0
34,13.0,22.0,20.0,29.0
35,15.0,15.0,15.0,35.0
36,9.0,22.0,9.0,23.0
37,16.0,16.0,9.0,29.0
38,11.0,19.0,13.0,27.0
39,14.0,19.0,11.0,28.0
40,15.0,15.0,11.0,31.0
41,21.0,13.0,9.0,22.0
42,15.0,20.0,8.0,20.0
43,16.0,16.0,6.0,17.0
44,14.0,24.0,14.0,27.0
45,18.0,19.0,10.0,19.0
46,17.0,27.0,10.0,27.0
47,24.0,24.0,13.0,24.0
48,12.0,19.0,14.0,20.0
49,17.0,24.0,10.0,24.0
50,16.0,16.0,21.0,21.0
51,12.0,12.0,7.0,24.0
52,16.0,21.0,10.0,21.0
53,16.0,16.0,10.0,16.0
54,13.0,20.0,7.0,21.0
55,19.0,19.0,10.0,19.0
56,16.0,23.0,7.0,31.0
57,11.0,11.0,11.0,19.0
58,10.0,10.0,9.0,25.0
59,13.0,29.0,8.0,29.0
60,11.0,11.0,7.0,19.0
61,13.0,17.0,8.0,18.0
62,8.0,8.0,6.0,15.0
63,15.0,15.0,14.0,17.0
64,16.0,24.0,16.0,24.0
65,11.0,11.0,5.0,11.000000000000002
66,10.0,20.0,14.0,23.0
67,9.0,16.0,9.0,20.0
68,12.0,17.0,10.0,22.0
69,14.0,24.0,7.0,24.0
70,19.0,19.0,19.0,27.0
71,11.0,13.0,7.0,13.0
72,17.0,22.0,15.0,23.0
73,6.0,6.0,10.0,21.0
74,18.0,28.0,10.0,28.0
75,14.0,14.0,9.0,15.0
76,13.0,19.0,9.0,19.0
77,10.0,24.0,10.0,24.0
78,16.0,16.0,12.0,29.0
79,6.0,6.0,6.0,18.0
80,11.0,11.0,6.0,17.0
81,12.0,12.0,13.0,21.0
82,8.0,8.0,5.0,16.0
83,7.0,7.0,9.0,14.0
84,13.0,13.0,8.0,18.0
85,17.0,31.0,10.0,31.0
86,18.0,18.0,10.0,18.0
87,10.0,16.0,10.0,16.0
88,15.0,20.0,10.0,20.99999999999997
89,11.0,18.0,7.0,20.0
90,16.0,16.0,18.0,28.0
91,12.0,12.0,10.0,21.0
92,10.0,10.0,8.0,18.0
93,17.0,17.0,7.0,27.0
94,19.0,19.0,10.0,32.0
95,12.0,12.0,10.0,26.0
96,16.0,13.0,8.0,23.0
97,11.0,21.0,11.0,27.0
98,7.0,7.0,7.0,12.0
99,15.0,15.0,10.0,23.0
