,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,54.0,83.0,46.0,
1,50.0,73.0,38.0,
2,50.0,68.0,40.0,
3,61.0,78.0,30.0,
4,43.0,54.0,37.0,
5,68.0,70.0,43.0,
6,43.0,78.0,53.0,
7,67.0,87.0,37.0,
8,45.0,70.0,37.0,
9,43.0,58.0,34.0,
10,54.0,66.0,44.0,
11,63.0,70.0,48.0,
12,52.0,77.0,51.0,
13,60.0,66.0,37.0,
14,49.0,62.0,35.0,
15,61.0,77.0,55.0,
16,51.0,53.0,49.0,
17,55.0,75.0,53.0,
18,36.0,45.0,27.0,
19,71.0,76.0,33.0,
20,40.0,49.0,54.0,
21,56.0,78.0,45.0,
22,62.0,57.0,43.0,
23,68.0,87.0,55.0,
24,45.0,63.0,37.0,
25,50.0,63.0,56.0,
26,48.0,65.0,42.0,
27,54.0,67.0,42.0,
28,52.0,73.0,47.0,
29,50.0,68.0,52.0,
30,40.0,60.0,41.0,
31,55.0,69.0,40.0,
32,72.0,53.0,52.0,
33,73.0,89.0,52.0,
34,57.0,59.0,47.0,
35,53.0,75.0,49.0,
36,44.0,66.0,38.0,
37,52.0,76.0,53.0,
38,49.0,73.0,38.0,
39,64.0,72.0,38.0,
40,61.0,75.0,37.0,
41,61.0,80.0,47.0,
42,41.0,44.0,41.0,
43,49.0,68.0,37.0,
44,51.0,60.0,43.0,
45,42.0,66.0,37.0,
46,53.0,68.0,50.0,
47,49.0,76.0,40.0,
48,41.0,59.0,56.0,
49,53.0,75.0,33.0,
50,56.0,62.0,35.0,
51,51.0,77.0,38.0,
52,75.0,100.0,55.0,
53,53.0,67.0,54.0,
54,42.0,64.0,40.0,
55,50.0,54.0,42.0,
56,68.0,87.0,56.0,
57,65.0,90.0,49.0,
58,55.0,60.0,35.0,
59,51.0,74.0,42.0,
60,66.0,81.0,43.0,
61,69.0,80.0,40.0,
62,38.0,59.0,34.0,
63,59.0,90.0,47.0,
64,62.0,85.0,40.0,
65,47.0,57.0,48.0,
66,56.0,86.0,56.0,
67,74.0,74.0,50.0,
68,65.0,85.0,54.0,
69,56.0,71.0,58.0,
70,50.0,62.0,54.0,
71,70.0,85.0,50.0,
72,61.0,68.0,45.0,
73,57.0,69.0,56.0,
74,58.0,70.0,45.0,
75,66.0,59.0,45.0,
76,60.0,85.0,46.0,
77,67.0,72.0,36.0,
78,87.0,107.0,54.0,
79,51.0,66.0,45.0,
80,44.0,82.0,54.0,
81,57.0,64.0,29.0,
82,61.0,73.0,59.0,
83,61.0,61.0,53.0,
84,61.0,73.0,46.0,
85,64.0,81.0,56.0,
86,71.0,62.0,60.0,
87,61.0,68.0,40.0,
88,56.0,75.0,55.0,
89,46.0,51.0,63.0,
90,52.0,60.0,52.0,
91,52.0,60.0,38.0,
92,51.0,63.0,45.0,
93,59.0,67.0,46.0,
94,53.0,73.0,39.0,
95,56.0,64.0,43.0,
96,61.0,69.0,43.0,
97,54.0,78.0,32.0,
98,48.0,72.0,50.0,
99,51.0,59.0,45.0,
