,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,66.0,76.0,53.0,
1,61.0,77.0,48.0,
2,54.0,73.0,45.0,
3,44.0,74.0,50.0,
4,103.0,100.0,46.0,
5,55.0,88.0,43.0,
6,77.0,73.0,47.0,
7,58.0,68.0,47.0,
8,61.0,77.0,42.0,
9,62.0,66.0,48.0,
10,92.0,93.0,53.0,
11,58.0,62.0,53.0,
12,57.0,80.0,68.0,
13,79.0,92.0,43.0,
14,64.0,77.0,54.0,
15,64.0,64.0,38.0,
16,63.0,82.0,43.0,
17,88.0,95.0,46.0,
18,48.0,71.0,45.0,
19,72.0,68.0,45.0,
20,49.0,84.0,45.0,
21,65.0,75.0,56.0,
22,77.0,75.0,67.0,
23,55.0,67.0,46.0,
24,73.0,54.0,44.0,
25,65.0,75.0,50.0,
26,50.0,73.0,38.0,
27,69.0,82.0,44.0,
28,54.0,67.0,53.0,
29,73.0,74.0,49.0,
30,84.0,74.0,37.0,
31,41.0,64.0,54.0,
32,45.0,55.0,53.0,
33,74.0,77.0,45.0,
34,73.0,69.0,44.0,
35,69.0,84.0,67.0,
36,65.0,54.0,48.0,
37,82.0,86.0,51.0,
38,79.0,88.0,46.0,
39,74.0,87.0,59.0,
40,68.0,63.0,40.0,
41,61.0,84.0,54.0,
42,55.0,77.0,40.0,
43,38.0,60.0,48.0,
44,76.0,85.0,50.0,
45,65.0,71.0,46.0,
46,66.0,74.0,46.0,
47,47.0,55.0,43.0,
48,66.0,62.0,70.0,
49,62.0,68.0,57.0,
50,64.0,65.0,39.0,
51,54.0,60.0,48.0,
52,59.0,64.0,41.0,
53,72.0,85.0,51.0,
54,59.0,72.0,49.0,
55,55.0,76.0,48.0,
56,52.0,60.0,49.0,
57,44.0,56.0,40.0,
58,64.0,67.0,57.0,
59,60.0,69.0,39.0,
60,96.0,95.0,63.0,
61,68.0,90.0,44.0,
62,50.0,60.0,45.0,
63,59.0,82.0,50.0,
64,57.0,65.0,38.0,
65,63.0,75.0,66.0,
66,55.0,67.0,43.0,
67,50.0,69.0,35.0,
68,86.0,106.0,66.0,
69,75.0,84.0,52.0,
70,61.0,67.0,51.0,
71,55.0,71.0,52.0,
72,74.0,83.0,51.0,
73,66.0,69.0,51.0,
74,84.0,81.0,55.0,
75,69.0,84.0,43.0,
76,62.0,87.0,48.0,
77,78.0,60.0,46.0,
78,73.0,84.0,61.0,
79,62.0,77.0,48.0,
80,55.0,64.0,47.0,
81,69.0,77.0,51.0,
82,63.0,59.0,56.0,
83,40.0,56.0,35.0,
84,61.0,73.0,64.0,
85,65.0,83.0,55.0,
86,73.0,60.0,51.0,
87,58.0,56.0,39.0,
88,74.0,89.0,51.0,
89,68.0,81.0,55.0,
90,67.0,67.0,70.0,
91,91.0,100.0,52.0,
92,83.0,88.0,67.0,
93,90.0,98.0,43.0,
94,44.0,66.0,49.0,
95,88.0,80.0,48.0,
96,79.0,76.0,55.0,
97,45.0,42.0,45.0,
98,48.0,60.0,45.0,
99,71.0,72.0,50.0,
