,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,17.0,17.0,18.0,28.0
1,18.0,18.0,18.0,18.0
2,26.0,18.0,18.0,35.0
3,24.0,24.0,29.0,30.0
4,20.0,20.0,20.0,20.000000000000004
5,17.0,17.0,17.0,17.000000000000004
6,18.0,18.0,18.0,18.0
7,12.0,12.0,12.0,12.000000000032351
8,23.0,23.0,18.0,28.0
9,19.0,19.0,14.0,28.00000000004283
10,26.0,26.0,26.0,26.0
11,23.0,33.0,26.0,33.0
12,9.0,15.0,6.0,14.999999999999998
13,21.0,21.0,21.0,26.0
14,15.0,15.0,15.0,15.0
15,31.0,31.0,31.0,36.0
16,13.0,23.0,22.0,23.0
17,28.0,28.0,20.0,28.0
18,31.0,31.0,31.0,31.0
19,38.0,38.0,38.0,38.0
20,31.0,31.0,24.0,31.000000000000004
21,30.0,30.0,21.0,30.0
22,26.0,26.0,26.0,26.0
23,24.0,26.0,13.0,26.0
24,19.0,19.0,19.0,24.0
25,26.0,35.0,17.0,35.0
26,15.0,22.0,15.0,31.0
27,20.0,20.0,20.0,20.0
28,14.0,21.0,22.0,29.0
29,16.0,16.0,19.0,24.0
30,21.0,21.0,21.0,26.0
31,21.0,22.0,22.0,22.0000021529604
32,21.0,21.0,21.0,31.0
33,9.0,16.0,9.0,16.0
34,29.0,29.0,29.0,29.0
35,27.0,27.0,20.0,27.0
36,18.0,18.0,18.0,26.0
37,26.0,26.0,18.0,26.000000000027995
38,19.0,19.0,19.0,26.0
39,18.0,18.0,18.0,24.0
40,25.0,34.0,25.0,34.0
41,26.0,26.0,29.0,34.0
42,16.0,21.0,16.0,21.0
43,24.0,24.0,24.0,30.0
44,27.0,27.0,21.0,27.0
45,27.0,27.0,22.0,27.0
46,24.0,39.0,24.0,39.0
47,21.0,21.0,17.0,27.0
48,11.0,11.0,11.0,18.0
49,21.0,21.0,21.0,21.0
50,15.0,15.0,15.0,15.0
51,19.0,19.0,19.0,19.0
52,21.0,26.0,14.0,26.0
53,13.0,13.0,13.0,22.0
54,21.0,21.0,21.0,26.0
55,33.0,33.0,28.0,33.0
56,11.0,11.0,11.0,11.0
57,24.0,24.0,19.0,24.0
58,21.0,31.0,20.0,31.000000000000004
59,19.0,19.0,19.0,19.0
60,23.0,31.0,25.0,31.0
61,18.0,18.0,18.0,18.0
62,21.0,21.0,21.0,21.0
63,25.0,25.0,18.0,25.0
64,26.0,26.0,26.0,26.0
65,28.0,36.0,28.0,36.0
66,22.0,22.0,22.0,22.0
67,27.0,27.0,22.0,27.0
68,21.0,31.0,21.0,31.0
69,14.0,14.0,22.0,22.0
70,35.0,35.0,35.0,40.0
71,30.0,30.0,30.0,38.0
72,28.0,28.0,19.0,28.0
73,24.0,24.0,19.0,24.0
74,10.0,10.0,10.0,10.0
75,25.0,25.0,25.0,25.0
76,19.0,19.0,23.0,29.000000000000014
77,32.0,32.0,25.0,32.0
78,16.0,16.0,16.0,21.0
79,16.0,23.0,16.0,23.0
80,7.0,7.0,7.0,7.0
81,26.0,26.0,26.0,26.0
82,28.0,28.0,20.0,30.0
83,27.0,27.0,27.0,27.0
84,18.0,18.0,18.0,18.0
85,19.0,19.0,19.0,28.0
86,21.0,21.0,21.0,21.000001359558354
87,12.0,20.0,12.0,20.0
88,18.0,18.0,18.0,23.0
89,20.0,20.0,12.0,24.0
90,7.0,12.0,7.0,12.0000000000579
91,25.0,25.0,17.0,25.0
92,21.0,21.0,17.0,26.000001322632862
93,13.0,13.0,13.0,13.0
94,25.0,25.0,25.0,30.0
95,8.0,14.0,8.0,14.0
96,24.0,29.0,24.0,29.0
97,17.0,24.0,17.0,28.0
98,23.0,37.0,24.0,37.0
99,34.0,34.0,34.0,40.0
