,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,105.0,131.0,100.0,
1,126.0,148.0,111.0,
2,103.0,152.0,90.0,
3,110.0,140.0,92.0,
4,133.0,164.0,111.0,
5,137.0,174.0,106.0,
6,134.0,163.0,84.0,
7,125.0,137.0,99.0,
8,105.0,146.0,97.0,
9,133.0,146.0,96.0,
10,133.0,163.0,105.0,
11,118.0,134.0,95.0,
12,122.0,157.0,115.0,
13,147.0,144.0,92.0,
14,126.0,147.0,115.0,
15,118.0,131.0,85.0,
16,133.0,139.0,80.0,
17,133.0,167.0,99.0,
18,95.0,121.0,86.0,
19,112.0,118.0,86.0,
20,100.0,138.0,98.0,
21,130.0,144.0,123.0,
22,130.0,152.0,126.0,
23,120.0,156.0,108.0,
24,120.0,135.0,85.0,
25,128.0,152.0,104.0,
26,96.0,123.0,101.0,
27,119.0,138.0,101.0,
28,124.0,139.0,106.0,
29,126.0,135.0,98.0,
30,126.0,135.0,82.0,
31,92.0,125.0,97.0,
32,105.0,130.0,107.0,
33,107.0,135.0,106.0,
34,104.0,134.0,111.0,
35,143.0,158.0,113.0,
36,109.0,121.0,94.0,
37,116.0,150.0,96.0,
38,127.0,163.0,101.0,
39,136.0,163.0,120.0,
40,107.0,122.0,82.0,
41,132.0,149.0,110.0,
42,100.0,142.0,95.0,
43,105.0,122.0,97.0,
44,115.0,152.0,104.0,
45,110.0,136.0,95.0,
46,125.0,145.0,93.0,
47,114.0,123.0,87.0,
48,126.0,128.0,123.0,
49,117.0,146.0,108.0,
50,106.0,124.0,94.0,
51,119.0,120.0,107.0,
52,118.0,124.0,79.0,
53,131.0,159.0,96.0,
54,108.0,150.0,105.0,
55,112.0,152.0,91.0,
56,135.0,153.0,93.0,
57,108.0,112.0,101.0,
58,105.0,155.0,112.0,
59,96.0,118.0,88.0,
60,148.0,196.0,132.0,
61,132.0,163.0,98.0,
62,120.0,130.0,88.0,
63,125.0,146.0,94.0,
64,91.0,139.0,80.0,
65,130.0,150.0,116.0,
66,108.0,133.0,82.0,
67,117.0,119.0,90.0,
68,150.0,179.0,141.0,
69,126.0,147.0,112.0,
70,116.0,124.0,105.0,
71,130.0,147.0,109.0,
72,112.0,133.0,100.0,
73,123.0,149.0,114.0,
74,131.0,131.0,119.0,
75,118.0,131.0,93.0,
76,111.0,145.0,97.0,
77,113.0,148.0,90.0,
78,148.0,162.0,135.0,
79,136.0,148.0,106.0,
80,121.0,144.0,113.0,
81,136.0,125.0,102.0,
82,105.0,130.0,93.0,
83,103.0,113.0,79.0,
84,117.0,124.0,121.0,
85,117.0,136.0,103.0,
86,116.0,129.0,91.0,
87,125.0,133.0,79.0,
88,156.0,142.0,108.0,
89,145.0,153.0,111.0,
90,136.0,166.0,135.0,
91,147.0,171.0,110.0,
92,155.0,165.0,115.0,
93,150.0,167.0,102.0,
94,107.0,154.0,102.0,
95,130.0,164.0,116.0,
96,132.0,161.0,96.0,
97,108.0,110.0,89.0,
98,122.0,151.0,83.0,
99,134.0,136.0,109.0,
