,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,105.0,142.0,87.0,
1,99.0,130.0,85.0,
2,105.0,112.0,82.0,
3,112.0,130.0,80.0,
4,100.0,102.0,82.0,
5,106.0,139.0,90.0,
6,111.0,122.0,99.0,
7,123.0,143.0,78.0,
8,94.0,112.0,69.0,
9,67.0,103.0,81.0,
10,104.0,154.0,80.0,
11,106.0,116.0,89.0,
12,108.0,123.0,101.0,
13,89.0,121.0,89.0,
14,102.0,117.0,79.0,
15,112.0,140.0,85.0,
16,93.0,95.0,90.0,
17,119.0,121.0,92.0,
18,77.0,98.0,63.0,
19,111.0,139.0,84.0,
20,95.0,107.0,117.0,
21,89.0,123.0,88.0,
22,76.0,116.0,84.0,
23,124.0,142.0,114.0,
24,86.0,106.0,78.0,
25,100.0,125.0,106.0,
26,98.0,112.0,79.0,
27,81.0,117.0,77.0,
28,105.0,136.0,101.0,
29,115.0,122.0,90.0,
30,96.0,123.0,79.0,
31,101.0,127.0,79.0,
32,92.0,121.0,97.0,
33,111.0,127.0,104.0,
34,110.0,131.0,86.0,
35,96.0,131.0,103.0,
36,78.0,95.0,82.0,
37,97.0,139.0,116.0,
38,107.0,130.0,81.0,
39,107.0,136.0,93.0,
40,106.0,145.0,92.0,
41,106.0,139.0,86.0,
42,95.0,102.0,85.0,
43,95.0,118.0,82.0,
44,107.0,116.0,89.0,
45,93.0,119.0,63.0,
46,116.0,145.0,113.0,
47,100.0,135.0,97.0,
48,125.0,138.0,95.0,
49,101.0,123.0,80.0,
50,100.0,118.0,71.0,
51,104.0,129.0,81.0,
52,119.0,142.0,109.0,
53,98.0,110.0,84.0,
54,94.0,131.0,93.0,
55,95.0,102.0,68.0,
56,116.0,122.0,118.0,
57,118.0,147.0,101.0,
58,88.0,114.0,102.0,
59,102.0,107.0,75.0,
60,106.0,110.0,73.0,
61,108.0,126.0,86.0,
62,73.0,80.0,62.0,
63,129.0,142.0,90.0,
64,98.0,115.0,85.0,
65,81.0,104.0,69.0,
66,111.0,140.0,99.0,
67,138.0,153.0,102.0,
68,113.0,144.0,93.0,
69,102.0,120.0,103.0,
70,97.0,113.0,94.0,
71,97.0,113.0,72.0,
72,104.0,127.0,84.0,
73,86.0,105.0,62.0,
74,110.0,129.0,93.0,
75,100.0,117.0,79.0,
76,109.0,136.0,108.0,
77,98.0,123.0,70.0,
78,120.0,156.0,120.0,
79,85.0,114.0,84.0,
80,94.0,128.0,84.0,
81,108.0,114.0,74.0,
82,100.0,129.0,103.0,
83,119.0,135.0,82.0,
84,99.0,115.0,76.0,
85,111.0,137.0,113.0,
86,126.0,130.0,110.0,
87,98.0,122.0,80.0,
88,112.0,135.0,101.0,
89,99.0,122.0,88.0,
90,111.0,119.0,105.0,
91,92.0,107.0,81.0,
92,100.0,117.0,89.0,
93,117.0,123.0,95.0,
94,107.0,141.0,105.0,
95,100.0,123.0,86.0,
96,108.0,111.0,90.0,
97,95.0,118.0,74.0,
98,103.0,131.0,83.0,
99,91.0,118.0,90.0,
