,DRA-1_profit,DRA-2_profit,DRA-3_profit,ILP_profit
0,107.0,136.0,102.0,
1,104.0,126.0,76.0,
2,122.0,159.0,118.0,
3,111.0,155.0,74.0,
4,129.0,130.0,111.0,
5,89.0,126.0,91.0,
6,123.0,156.0,118.0,
7,119.0,130.0,81.0,
8,99.0,136.0,83.0,
9,102.0,151.0,105.0,
10,103.0,119.0,78.0,
11,101.0,122.0,87.0,
12,110.0,170.0,101.0,
13,105.0,131.0,109.0,
14,82.0,128.0,90.0,
15,139.0,142.0,112.0,
16,119.0,145.0,91.0,
17,106.0,117.0,89.0,
18,113.0,129.0,86.0,
19,119.0,165.0,91.0,
20,124.0,156.0,89.0,
21,105.0,117.0,98.0,
22,85.0,128.0,85.0,
23,106.0,134.0,86.0,
24,107.0,133.0,87.0,
25,134.0,147.0,98.0,
26,111.0,145.0,98.0,
27,127.0,142.0,107.0,
28,109.0,130.0,91.0,
29,109.0,135.0,97.0,
30,126.0,156.0,102.0,
31,130.0,147.0,109.0,
32,117.0,148.0,103.0,
33,107.0,150.0,93.0,
34,122.0,143.0,127.0,
35,134.0,143.0,88.0,
36,138.0,166.0,97.0,
37,95.0,131.0,73.0,
38,105.0,158.0,111.0,
39,126.0,136.0,86.0,
40,120.0,150.0,97.0,
41,117.0,120.0,104.0,
42,120.0,151.0,88.0,
43,96.0,113.0,71.0,
44,123.0,151.0,98.0,
45,107.0,117.0,77.0,
46,122.0,145.0,93.0,
47,101.0,118.0,107.0,
48,92.0,118.0,94.0,
49,115.0,167.0,81.0,
50,95.0,132.0,88.0,
51,96.0,118.0,76.0,
52,112.0,137.0,90.0,
53,137.0,147.0,85.0,
54,115.0,147.0,86.0,
55,118.0,148.0,108.0,
56,148.0,169.0,104.0,
57,140.0,167.0,112.0,
58,115.0,133.0,83.0,
59,116.0,125.0,107.0,
60,113.0,140.0,117.0,
61,117.0,141.0,84.0,
62,121.0,144.0,105.0,
63,117.0,140.0,110.0,
64,106.0,129.0,88.0,
65,106.0,123.0,90.0,
66,112.0,156.0,106.0,
67,94.0,114.0,89.0,
68,96.0,134.0,101.0,
69,121.0,164.0,96.0,
70,133.0,144.0,88.0,
71,90.0,132.0,76.0,
72,103.0,139.0,89.0,
73,116.0,145.0,89.0,
74,113.0,154.0,118.0,
75,120.0,141.0,93.0,
76,117.0,142.0,100.0,
77,111.0,151.0,79.0,
78,92.0,106.0,109.0,
79,104.0,132.0,89.0,
80,115.0,154.0,109.0,
81,125.0,150.0,116.0,
82,103.0,146.0,117.0,
83,95.0,116.0,76.0,
84,114.0,143.0,109.0,
85,114.0,132.0,78.0,
86,111.0,150.0,81.0,
87,105.0,120.0,87.0,
88,105.0,118.0,86.0,
89,112.0,148.0,100.0,
90,90.0,119.0,87.0,
91,123.0,146.0,83.0,
92,108.0,149.0,93.0,
93,110.0,130.0,75.0,
94,96.0,127.0,94.0,
95,103.0,121.0,88.0,
96,109.0,135.0,93.0,
97,133.0,151.0,91.0,
98,115.0,148.0,81.0,
99,98.0,122.0,92.0,
